constructTestCases(): generating 11 specified cases ...  DONE
Procedure Optimizer.Optimize()
Oracle probabilites : disabled
Optimizer(): Simulated Annealing , Random-normalized optimality [%]
Optimizer(): config:  [[0.0], [2.5], [], 10, 10, 0.75, 0.01, 0.5, 0.01]
Optimizer(): selective: [  0  ]
Optimizer(): evals/step: 10
Optimizer(): numParams: 1 , completeRepeats: 100
MABsolver_config: algorithms: UCBtuned , CP Disabled , CPT Davor , Reset AllMovingCutoff
MABsolver_config: params: types:  Direct  Direct  Direct  Direct  Direct  
MABsolver_config: params: numInputs:  0  0  0  0  0  
MABsolver_config: params: weights:  [  0.770000  ]  [  2.000000  ]  [  1.000000  ]  [  50.000000  ]  [  1.000000  ]  
BanditTestBatch: casesIDs:  0  1  2  3  4  5  6  7  8  9  
BanditTestBatch: numCases: 10
BanditTestBatch: maxim sum reward: 3919.0
BanditTestBatch: random reward: 2805.0
 Evals       Score          p00       case01    case02    case03    case04    case05    case06    case07    case08    case09    case10 
   224       52.06      0.97935        95.40     75.60     66.40     21.60    -10.00     53.30     49.44     54.07     85.67     29.07 
   225       53.79      0.62744        90.40     85.60     77.80     24.27    -18.33     41.40     48.97     55.93     89.48     42.41 
   226       49.50      1.00365        86.60     70.93     44.00    -10.40     29.44     70.80     45.40     56.73     83.27     18.27 
   227       42.50      0.21679        58.20     80.67     37.60     38.40     11.11      6.80     36.27     17.60     85.12     53.21 
   228       45.33      0.25455        63.40     99.60     26.60     59.20     10.00      4.40     28.41     19.35     89.71     52.65 
   229       53.42      1.06118        92.00     60.40     57.00     23.20      4.44     77.30     61.75     56.33     86.76     15.06 
   230       55.07      1.15744        88.40     48.93     55.20     20.27     45.00     67.40     51.98     65.24     92.65     15.62 
   231       57.55      0.79425        99.40     76.67     69.60     12.53     33.33     48.70     66.19     54.25     94.74     20.06 
   232       49.43      0.42357        67.40     81.87     99.20      7.73    -22.78     16.00     49.05     48.98     88.71     58.15 
   233       50.14      0.77815        79.00     79.33     53.60     16.27     -0.56     31.80     64.52     55.89     89.30     32.28 
   234       47.68      0.74842       100.00     64.13     62.80    -14.40     15.00     25.90     49.60     58.62     94.42     20.74 
   235       50.79      0.62215        65.20     72.67     84.40     -9.60      3.33     35.90     68.57     58.11     92.61     36.67 
   236       42.66      0.51092        53.00     78.13     52.00     -1.07      8.33     31.70     32.14     44.87     88.30     39.20 
   237       46.39      0.84307        69.80     67.47     58.20      4.80      1.11     27.70     45.16     62.47     90.61     36.60 
   238       50.61      1.11468        84.00     52.00     62.80     20.00      5.56     49.70     59.21     58.00     94.06     20.80 
   239       52.81      1.10869        92.00     55.33     67.80     17.33      6.11     67.10     60.71     59.20     85.94     16.54 
   240       52.57      1.16221        90.00     75.33     64.40     12.80     -2.78     62.90     50.87     55.24     95.46     21.48 
   241       55.19      0.96945        96.80     74.13     80.00      7.20     15.56     59.80     51.83     59.16     83.81     23.64 
   242       52.66      0.60306        96.20     73.87     68.40      7.73     33.33      6.50     56.03     58.00     85.58     40.99 
   243       46.13      0.54285        55.80     78.93     85.20     28.00    -11.11     -6.00     53.10     51.20     87.39     38.83 
   244       54.08      0.47555        78.80     76.80     80.80     36.53      7.22     26.60     48.41     50.98     85.71     48.89 
   245       38.43      0.21841        18.00     94.40     77.80     46.67    -30.00      9.30     15.87      2.15     93.24     56.91 
   246       51.95      0.34820        83.40     81.33     66.40     32.53     25.00      9.50     47.94     35.35     90.57     47.47 
   247       43.84      0.48540        62.20     76.80     68.00     -8.80      5.00     17.00     45.40     37.93     85.76     49.07 
   248       21.60      0.05564        27.20     59.33     34.80      1.07     22.22     -7.70     -7.06      3.56     91.25     -8.64 
   249       52.48      0.42696        45.60     96.00     84.00     47.20      6.11      9.00     57.54     36.73     94.69     47.90 
   250       43.84      0.29455        15.80     81.20     54.80     36.53     18.33      0.60     39.84     38.65     84.04     68.58 
   251       46.99      0.33473        80.80     77.20     85.80      7.20     -4.44      5.90     37.70     36.76     84.44     58.58 
   252       51.40      0.42566        46.60     75.87     84.80     55.20      9.44      7.80     52.22     41.45     90.66     49.94 
   253       48.39      0.53524       103.60     66.13     67.00     26.40    -35.56     33.10     55.00     47.42     88.84     31.91 
   254       52.13      0.54926        94.20     69.60     76.80     18.13      8.33     27.30     46.90     51.64     86.89     41.48 
   255       46.28      0.48383        95.40     76.67     64.80      4.00     -5.00      9.10     43.89     36.84     89.34     47.72 
   256       44.83      0.53567        40.20     78.13     62.40     34.93      8.33     -0.10     45.79     51.13     87.48     40.00 
   257       51.79      0.74008        65.20     79.20     61.40     22.93     35.56     24.10     53.65     52.55     89.71     33.58 
   258       49.14      0.97490        89.80     69.33     43.80     10.40      7.78     63.60     43.73     54.65     87.39     20.86 
   259       50.81      0.83895        99.00     58.13     60.80     26.13    -27.78     53.90     59.60     55.49     96.60     26.23 
   260       52.14      1.11105        96.20     61.20     63.80     -6.40      7.22     51.00     65.48     68.69     91.97     22.22 
   261       48.98      1.24763        89.40     56.53     47.40     -1.07      9.44     72.90     48.25     54.15     91.02     21.73 
   262       44.87      1.27214        85.80     51.07     46.60     13.07    -31.11     67.40     42.54     61.56     89.07     22.65 
   263       50.71      0.92931        98.00     60.00     66.40     24.27    -17.22     48.80     60.40     54.73     88.84     22.90 
   264       53.16      1.20150        90.80     58.27     67.40     19.47     27.22     62.70     51.98     54.47     83.58     15.74 
   265       53.18      1.39562        66.40     59.33     61.00     44.53     20.00     66.40     49.13     58.25     92.79     14.01 
   266       48.49      1.41591        92.00     56.27     59.40     -5.33     13.33     59.90     49.21     55.27     87.89     16.91 
   267       49.51      1.46311        91.60     56.67     66.80    -29.07     17.78     61.70     53.57     65.93     90.61     19.51 
   268       54.94      1.27010        83.80     60.27     66.40     26.67     19.44     65.90     53.65     65.13     90.66     17.47 
   269       50.03      1.25243        81.80     58.93     64.00     18.67      6.11     60.00     41.51     62.40     88.98     17.90 
   270       46.67      1.11819        86.60     52.00     55.40      4.00      2.22     53.60     48.57     59.96     87.94     16.42 
   271       44.52      1.28944        82.00     47.07     33.80     -2.67    -11.11     75.90     53.17     60.55     84.63     21.91 
   272       48.41      1.30518        76.20     44.27     54.00     10.93      5.56     69.40     49.37     61.67     92.11     20.56 
   273       51.71      1.44450        83.80     61.47     59.60      8.53    -16.67     83.20     56.67     63.56     93.83     23.09 
   274       50.26      1.31360        92.00     48.13     49.60      8.80     -3.33     60.60     63.17     63.16     96.15     24.32 
   275       56.76      1.40482        88.00     64.13     51.40      7.20     40.00     76.60     67.30     61.49     93.02     18.46 
   276       46.44      1.48008        74.00     45.07     48.20      6.67      2.22     67.80     56.19     63.45     84.94     15.86 
   277       44.57      1.43931        78.40     53.33     39.20     -0.80     -5.00     61.70     50.48     57.60     93.47     17.28 
   278       47.54      1.30362        84.40     42.13     59.00      5.87      6.11     50.00     53.73     63.89     96.15     14.14 
   279       50.12      1.33272        86.60     41.87     56.80      7.47     32.78     66.50     47.38     59.67     83.40     18.70 
   280       52.45      1.52125        73.80     50.93     61.60     17.07     22.78     74.50     49.44     62.44     89.57     22.35 
   281       49.72      1.49400        85.00     53.33     49.80     10.67     16.67     68.00     53.25     57.38     89.34     13.77 
   282       47.39      1.49022        82.20     41.20     60.00     33.87    -16.67     70.00     41.43     56.65     89.89     15.37 
   283       51.94      1.43024        91.60     51.73     51.40     10.13     25.00     71.60     59.68     58.65     89.12     10.43 
   284       49.66      1.36832        84.80     73.33     41.40      9.87      1.67     66.70     54.92     59.27     87.21     17.41 
   285       50.18      1.38385        76.80     59.87     49.60     25.07      9.44     70.70     50.00     53.42     84.90     21.98 
   286       55.89      1.43913        90.60     56.27     43.00     27.47     46.67     72.90     45.79     63.96     91.75     20.49 
   287       47.38      1.41733        79.00     51.07     55.60     24.53    -16.11     70.50     49.05     57.64     87.35     15.19 
   288       47.34      1.42041        90.40     44.67     57.00      7.47     -1.11     62.70     50.32     62.22     80.18     19.57 
   289       47.10      1.46113        75.20     44.80     49.40     22.67     -2.22     67.90     43.65     60.04     91.79     17.78 
   290       49.50      1.42965        87.00     74.53     53.40      7.73    -21.67     70.40     57.70     62.29     82.04     21.54 
   291       44.89      1.38463        80.00     49.73     48.00    -16.00      9.44     77.30     36.03     56.84     93.92     13.64 
   292       46.99      1.38407        82.00     51.33     40.20     13.33    -16.11     73.70     46.27     61.78     93.33     24.01 
   293       39.72      1.47899        79.20     38.13     43.80      8.27    -37.22     51.80     41.27     57.27     91.52     23.21 
   294       46.77      1.40522        85.40     45.73     33.60     24.80     -8.33     76.00     43.65     58.47     89.57     18.83 
   295       52.95      1.40725        89.40     53.60     44.40     22.13      5.00     71.60     72.46     65.35     89.89     15.68 
   296       51.32      1.39801        81.60     54.40     54.00     18.40     10.56     75.10     56.43     60.95     85.26     16.54 
   297       50.23      1.41383        86.40     64.13     49.40     12.00      6.67     70.30     49.29     63.24     82.81     18.09 
   298       50.17      1.39526        87.20     45.47     54.20      6.93     23.89     65.20     46.83     57.05     93.79     21.17 
   299       40.67      1.39957        83.00     52.53     54.20    -11.20    -27.78     52.00     34.21     60.36     89.12     20.31 
   300       50.48      1.40119        86.80     53.07     55.00     29.87     -9.44     72.50     57.30     61.49     85.80     12.41 
   301       49.06      1.40255        84.80     59.73     44.00     10.13      7.78     66.80     46.75     59.13     91.38     20.12 
   302       47.35      1.41541        89.40     61.73     53.60     -1.33    -15.00     62.20     53.73     60.44    101.50      7.22 
   303       44.81      1.41200        69.20     56.80     46.20    -26.13     28.33     70.40     36.11     61.93     91.11     14.20 
   304       46.58      1.40482        88.40     54.40     31.00     -5.07     -7.22     66.90     65.95     61.20     95.78     14.44 
   305       52.96      1.59025        86.00     60.80     57.80      8.53     31.11     83.30     44.05     62.04     84.72     11.23 
   306       41.89      1.15008        77.60     53.20     45.40      8.53    -38.33     56.60     48.81     56.76     87.94     22.41 
   307       45.24      1.41638        79.80     54.93     58.40     -7.73    -17.78     71.40     44.60     60.33     90.52     17.90 
   308       51.12      1.51409        88.20     65.20     41.00     12.27     11.11     66.70     54.29     61.27     95.65     15.49 
   309       48.10      1.96751        80.40     40.53     33.40      4.00     41.67     61.90     53.25     60.40     89.12     16.36 
   310       46.79      1.48273        77.00     45.07     37.80     -2.13     12.78     83.50     51.43     59.96     89.25     13.21 
   311       52.57      1.25123        90.20     62.93     72.20    -10.93     22.22     69.60     51.27     59.16     87.48     21.54 
   312       46.26      1.61212        77.40     37.60     35.60     24.53    -10.00     76.20     42.22     62.87     94.60     21.60 
   313       48.40      1.74112        77.40     47.07     33.00     12.27     30.00     80.10     39.76     57.75     93.83     12.78 
   314       47.19      1.85478        84.20     28.40     35.40     25.60     17.78     69.90     40.48     64.33     87.35     18.52 
   315       45.74      1.80470        69.00     53.60     27.40      1.60     19.44     80.50     38.65     58.98     88.39     19.88 
   316       44.80      1.30854        85.20     44.67     52.60      6.13    -27.78     72.60     53.25     63.49     81.77     16.05 
   317       47.05      1.41108        69.20     50.27     49.40      2.93      3.89     71.10     48.33     59.56     97.37     18.40 
   318       50.64      1.64442        80.60     58.13     48.00     -3.73     27.22     76.90     47.46     55.56     93.06     23.21 
   319       46.53      2.01339        76.00     34.67     40.60     29.60     18.33     63.50     42.62     62.00     87.07     10.93 
   320       46.15      2.43144        74.40     44.13     38.80      4.00     46.11     70.20     36.43     62.40     70.43     14.57 
   321       42.88      2.12372        80.60     55.47     43.80      6.93    -28.33     75.70     44.05     56.58     83.58     10.43 
   322       37.29      2.45963        80.60     38.67     52.20     -6.40    -17.22     60.20     29.92     59.31     70.84      4.75 
   323       39.97      2.45478        70.60     25.73     40.40     10.40     -6.67     64.70     36.90     59.35     74.15     24.14 
   324       44.00      2.25113        73.40     60.13     46.00     -2.93      0.56     69.80     40.08     58.36     80.82     13.83 
   325       43.53      1.87307        81.00     42.93     39.00     13.60     -3.89     72.40     36.98     56.76     90.20      6.30 
   326       47.97      1.64192        91.60     40.53     48.00      9.07     30.56     68.30     39.21     57.27     82.59     12.53 
   327       48.03      1.25609        82.40     55.33     56.20      9.87    -10.56     65.30     46.27     60.44     94.01     21.05 
   328       53.46      1.08070        92.40     71.20     58.80      6.67    -17.78     81.90     65.63     57.96     91.66     26.11 
   329       48.90      1.20107        91.40     56.53     72.80      5.07    -16.11     54.00     64.05     55.64     90.98     14.63 
   330       56.21      0.75137        96.00     68.40     71.20     38.67      6.11     42.60     54.37     59.78     81.13     43.89 
