constructTestCases(): generating 11 specified cases ...  DONE
Procedure Optimizer.Optimize()
!!! --- WARNING --- !!! Oracle probabilites : ENABLED !!! --- WARNING --- !!!
Optimizer(): Simulated Annealing , Random-normalized optimality [%]
Optimizer(): config:  [[0.5, 0.5], [9.0, 1.0], [], 10, 10, 0.75, 0.01, 0.5, 0.01]
Optimizer(): selective: [  1  2  ]
Optimizer(): evals/step: 1
Optimizer(): numParams: 2 , completeRepeats: 100
MABsolver_config: algorithms: UCBtuned , CP DavorTom , CPT Davor , Reset AllZero
MABsolver_config: params: types:  Direct  Direct  Direct  Direct  Direct  
MABsolver_config: params: numInputs:  0  0  0  0  0  
MABsolver_config: params: weights:  [  0.166000  ]  [  2.500000  ]  [  1.000000  ]  [  50.000000  ]  [  1.000000  ]  
BanditTestBatch: casesIDs:  0  1  2  3  4  5  6  7  8  9  
BanditTestBatch: numCases: 10
BanditTestBatch: maxim sum reward: 3919.0
BanditTestBatch: random reward: 2805.0
    Score          p01       p02       case01    case02    case03    case04    case05    case06    case07    case08    case09    case10 
    77.52     5.239711  0.500000        99.60     95.08     97.40     63.76     10.57     99.40     56.34     71.02     99.99     82.07 
    80.03     1.343301  0.500000        99.60     95.08     97.40     63.76     10.57     99.40     56.34     96.11    100.00     82.09 
    76.61     4.211034  0.647848        99.60     95.08     97.40     63.76     10.57     99.40     56.34     86.47     75.51     81.97 
    82.59     0.759131  0.818149        99.60     95.08     97.40     63.76     10.57     99.40     93.01     97.64     94.88     74.55 
    83.24     0.500000  0.618110        99.60     95.08     97.40     63.76     10.57     99.40     92.31     97.71     94.49     82.11 
    79.52     1.552508  0.687732        99.60     95.08     97.40     63.76     10.57     99.40     75.25     96.55     75.51     82.11 
    82.40     0.500000  0.758503        99.60     95.08     97.40     63.76     10.57     99.40     91.38     97.85     94.89     74.09 
    82.47     0.500000  0.727564        99.60     95.08     97.40     63.76     10.57     99.40     93.32     97.85     94.66     73.04 
    77.48     2.155709  0.554073        99.60     95.08     97.40     63.76     10.57     99.40     56.34     95.09     75.51     82.09 
    76.57     4.370845  0.643684        99.60     95.08     97.40     63.76     10.57     99.40     56.34     85.96     75.49     82.11 
    75.12     6.855503  0.700028        99.60     95.08     97.40     63.76     10.57     99.40     56.34     71.49     75.51     82.10 
    78.29     7.813116  0.866274        99.60     95.08     97.40     63.76     10.57     99.40     56.34     78.69    100.00     82.11 
    77.53     9.000000  0.736090        99.60     95.08     97.40     63.76     10.57     99.40     56.34     71.02    100.00     82.10 
    78.39     8.274027  0.942117        99.60     95.08     97.40     63.76     10.57     99.40     56.34     79.64    100.00     82.11 
    75.94     9.000000  1.000000        99.60     95.08     97.40     63.76     10.57     99.40     56.34     79.64     75.51     82.10 
    78.55     7.158891  1.000000        99.60     95.08     97.40     63.76     10.57     99.40     56.34     86.47     94.82     82.08 
    75.94     9.000000  1.000000        99.60     95.08     97.40     63.76     10.57     99.40     56.34     79.64     75.51     82.09 
    78.57     7.004785  1.000000        99.60     95.08     97.40     63.76     10.57     99.40     56.34     86.69     94.88     81.98 
    76.60     6.217092  0.887467        99.60     95.08     97.40     63.76     10.57     99.40     56.34     86.25     75.49     82.08 
    79.95     3.328951  0.860938        99.60     95.08     97.40     63.76     10.57     99.40     56.34     95.24     99.98     82.10 
    76.73     4.990247  0.817941        99.60     95.08     97.40     63.76     10.57     99.40     56.34     87.56     75.51     82.10 
    79.09     5.748519  0.857869        99.60     95.08     97.40     63.76     10.57     99.40     56.34     86.69    100.00     82.10 
    76.54     4.681188  0.671389        99.60     95.08     97.40     63.76     10.57     99.40     56.34     85.67     75.50     82.11 
    77.52     5.550688  0.500000        99.60     95.08     97.40     63.76     10.57     99.40     56.34     71.02     99.98     82.08 
    78.83     3.855103  0.500000        99.60     95.08     97.40     63.76     10.57     99.40     56.34     84.00     99.99     82.12 
    78.89     1.000867  0.500000        99.60     95.08     97.40     63.76     10.57     99.40     68.79     96.69     75.51     82.10 
    83.24     0.500000  0.567749        99.60     95.08     97.40     63.76     10.57     99.40     91.98     97.64     94.90     82.08 
    77.51     1.745052  0.500000        99.60     95.08     97.40     63.76     10.57     99.40     56.34     95.38     75.50     82.09 
    77.32     3.315755  0.673610        99.60     95.08     97.40     63.76     10.57     99.40     56.34     93.45     75.51     82.12 
    82.28     1.255010  0.728058        99.60     95.08     97.40     63.76     10.57     99.40     85.27     96.98     92.61     82.12 
    77.42     3.973767  0.892197        99.60     95.08     97.40     63.76     10.57     99.40     56.34     94.44     75.51     82.10 
    83.12     0.973842  0.781993        99.60     95.08     97.40     63.76     10.57     99.40     90.98     97.42     94.90     82.09 
    82.53     0.582546  0.884919        99.60     95.08     97.40     63.76     10.57     99.40     92.16     97.85     94.79     74.67 
    81.14     1.855982  0.723531        99.60     95.08     97.40     63.76     10.57     99.40     67.25     96.25     99.99     82.09 
    82.46     0.500000  0.713823        99.60     95.08     97.40     63.76     10.57     99.40     93.26     97.85     94.88     72.85 
    83.22     0.500000  0.600691        99.60     95.08     97.40     63.76     10.57     99.40     92.20     97.71     94.41     82.10 
    79.85     3.358744  0.752888        99.60     95.08     97.40     63.76     10.57     99.40     56.34     94.29    100.00     82.10 
    81.62     0.916985  0.500000        99.60     95.08     97.40     63.76     10.57     99.40     76.42     96.84     95.08     82.09 
    83.15     0.500000  0.537387        99.60     95.08     97.40     63.76     10.57     99.40     91.22     97.64     94.89     81.97 
    79.98     1.968869  0.575793        99.60     95.08     97.40     63.76     10.57     99.40     56.34     95.53    100.00     82.09 
    83.07     0.500000  0.500000        99.60     95.08     97.40     63.76     10.57     99.40     90.34     97.56     94.93     82.08 
    83.20     0.500000  0.574623        99.60     95.08     97.40     63.76     10.57     99.40     92.03     97.71     94.39     82.10 
    83.19     0.500000  0.578873        99.60     95.08     97.40     63.76     10.57     99.40     92.06     97.71     94.37     81.97 
    80.00     1.684573  0.545481        99.60     95.08     97.40     63.76     10.57     99.40     56.34     95.75     99.99     82.10 
    82.60     1.015646  0.685620        99.60     95.08     97.40     63.76     10.57     99.40     87.25     97.20     93.59     82.10 
    83.13     0.663405  0.627300        99.60     95.08     97.40     63.76     10.57     99.40     90.98     97.49     94.90     82.10 
    82.46     0.500000  0.711971        99.60     95.08     97.40     63.76     10.57     99.40     93.26     97.85     94.88     72.82 
    82.38     0.500000  0.701072        99.60     95.08     97.40     63.76     10.57     99.40     93.22     97.85     94.62     72.32 
    82.66     0.500000  0.686746        99.60     95.08     97.40     63.76     10.57     99.40     93.15     97.78     94.90     75.01 
    83.32     0.500000  0.657034        99.60     95.08     97.40     63.76     10.57     99.40     93.02     97.78     94.54     82.08 
    81.74     1.631415  0.769083        99.60     95.08     97.40     63.76     10.57     99.40     77.90     96.62     95.01     82.10 
    82.50     0.500000  0.784151        99.60     95.08     97.40     63.76     10.57     99.40     91.89     97.93     94.69     74.73 
    82.52     0.500000  0.791457        99.60     95.08     97.40     63.76     10.57     99.40     91.97     97.93     94.76     74.75 
    81.24     1.437687  0.695668        99.60     95.08     97.40     63.76     10.57     99.40     76.92     96.69     91.02     81.95 
    82.51     0.500000  0.785575        99.60     95.08     97.40     63.76     10.57     99.40     91.89     97.93     94.70     74.74 
    82.64     0.619455  0.771589        99.60     95.08     97.40     63.76     10.57     99.40     93.15     97.78     94.64     75.04 
    82.44     0.500000  0.713966        99.60     95.08     97.40     63.76     10.57     99.40     93.26     97.85     94.65     72.83 
    82.64     0.500000  0.689347        99.60     95.08     97.40     63.76     10.57     99.40     93.16     97.78     94.63     74.98 
    82.47     0.500000  0.715443        99.60     95.08     97.40     63.76     10.57     99.40     93.27     97.85     94.90     72.86 
    83.30     0.500000  0.634392        99.60     95.08     97.40     63.76     10.57     99.40     92.41     97.78     94.90     82.09 
    82.44     0.500000  0.714546        99.60     95.08     97.40     63.76     10.57     99.40     93.26     97.85     94.65     72.84 
    83.14     0.650389  0.671454        99.60     95.08     97.40     63.76     10.57     99.40     91.43     97.64     94.38     82.11 
    81.11     1.955504  0.739251        99.60     95.08     97.40     63.76     10.57     99.40     66.96     96.18    100.00     82.10 
    77.58     1.808435  0.638965        99.60     95.08     97.40     63.76     10.57     99.40     56.34     96.04     75.51     82.09 
    80.79     1.360837  0.617225        99.60     95.08     97.40     63.76     10.57     99.40     68.39     96.55     95.10     82.10 
    81.74     1.476427  0.727027        99.60     95.08     97.40     63.76     10.57     99.40     77.76     96.69     95.02     82.09 
    82.40     1.210186  0.736936        99.60     95.08     97.40     63.76     10.57     99.40     86.33     97.05     92.72     82.08 
    81.31     1.570674  0.743947        99.60     95.08     97.40     63.76     10.57     99.40     77.47     96.69     91.02     82.09 
    80.23     2.464482  0.792270        99.60     95.08     97.40     63.76     10.57     99.40     58.57     95.82    100.00     82.09 
    81.62     1.655192  0.750773        99.60     95.08     97.40     63.76     10.57     99.40     76.90     96.55     95.01     81.91 
    79.95     2.640053  0.715926        99.60     95.08     97.40     63.76     10.57     99.40     56.34     95.31    100.00     82.09 
    81.75     1.794532  0.806578        99.60     95.08     97.40     63.76     10.57     99.40     78.03     96.55     95.01     82.09 
    82.27     1.353430  0.756358        99.60     95.08     97.40     63.76     10.57     99.40     85.24     96.91     92.62     82.09 
    83.25     0.591731  0.697299        99.60     95.08     97.40     63.76     10.57     99.40     92.37     97.71     94.51     82.11 
    82.38     1.029156  0.661551        99.60     95.08     97.40     63.76     10.57     99.40     86.14     97.13     92.65     82.11 
    82.45     0.500000  0.718194        99.60     95.08     97.40     63.76     10.57     99.40     93.28     97.85     94.64     72.90 
    82.45     0.500000  0.719604        99.60     95.08     97.40     63.76     10.57     99.40     93.29     97.85     94.66     72.92 
    82.94     0.932534  0.707085        99.60     95.08     97.40     63.76     10.57     99.40     89.21     97.35     94.93     82.10 
    83.07     0.812895  0.721324        99.60     95.08     97.40     63.76     10.57     99.40     91.07     97.49     94.28     82.08 
    83.24     0.673458  0.692081        99.60     95.08     97.40     63.76     10.57     99.40     91.99     97.64     94.90     82.09 
    83.13     0.704006  0.659910        99.60     95.08     97.40     63.76     10.57     99.40     91.05     97.49     94.89     82.07 
    82.50     1.041021  0.643866        99.60     95.08     97.40     63.76     10.57     99.40     85.08     97.05     94.94     82.12 
    82.97     0.736952  0.647235        99.60     95.08     97.40     63.76     10.57     99.40     90.20     97.49     94.13     82.10 
    82.97     0.779921  0.674810        99.60     95.08     97.40     63.76     10.57     99.40     90.24     97.42     94.13     82.10 
    82.97     0.785221  0.678586        99.60     95.08     97.40     63.76     10.57     99.40     90.25     97.42     94.13     82.10 
    83.17     0.646602  0.661663        99.60     95.08     97.40     63.76     10.57     99.40     91.37     97.56     94.89     82.08 
    81.67     1.113246  0.655071        99.60     95.08     97.40     63.76     10.57     99.40     79.33     96.98     92.45     82.11 
    82.84     0.936237  0.679387        99.60     95.08     97.40     63.76     10.57     99.40     88.25     97.27     94.93     82.10 
    82.94     0.880756  0.683251        99.60     95.08     97.40     63.76     10.57     99.40     89.21     97.35     94.93     82.08 
    83.01     0.855642  0.686871        99.60     95.08     97.40     63.76     10.57     99.40     89.96     97.35     94.92     82.12 
