constructTestCases(): generating 11 specified cases ...  DONE
Procedure Optimizer.Optimize()
!!! --- WARNING --- !!! Oracle probabilites : ENABLED !!! --- WARNING --- !!!
Optimizer(): Simulated Annealing , Random-normalized optimality [%]
Optimizer(): config:  [[0.5, 0.5], [9.0, 1.0], [], 10, 10, 0.75, 0.01, 0.5, 0.01]
Optimizer(): selective: [  1  2  ]
Optimizer(): evals/step: 1
Optimizer(): numParams: 2 , completeRepeats: 100
MABsolver_config: algorithms: UCBtuned , CP DavorTom , CPT Davor , Reset SingleMovingAvg
MABsolver_config: params: types:  Direct  Direct  Direct  Direct  Direct  
MABsolver_config: params: numInputs:  0  0  0  0  0  
MABsolver_config: params: weights:  [  0.166000  ]  [  2.500000  ]  [  1.000000  ]  [  50.000000  ]  [  1.000000  ]  
BanditTestBatch: casesIDs:  0  1  2  3  4  5  6  7  8  9  
BanditTestBatch: numCases: 10
BanditTestBatch: maxim sum reward: 3919.0
BanditTestBatch: random reward: 2805.0
    Score          p01       p02       case01    case02    case03    case04    case05    case06    case07    case08    case09    case10 
    82.39     0.567079  0.800101        99.60     95.08     97.40     63.76     10.57     99.40     93.98     96.62     75.49     92.00 
    84.93     0.500000  0.797656        99.60     95.08     97.40     63.76     10.57     99.40     94.53     96.62    100.00     92.39 
    82.35     0.559433  0.792879        99.60     95.08     97.40     63.76     10.57     99.40     93.99     96.62     75.50     91.58 
    82.49     0.500000  0.793554        99.60     95.08     97.40     63.76     10.57     99.40     94.54     96.62     75.49     92.43 
    82.48     0.500000  0.797656        99.60     95.08     97.40     63.76     10.57     99.40     94.53     96.62     75.50     92.31 
    82.48     0.500000  0.867670        99.60     95.08     97.40     63.76     10.57     99.40     94.53     96.55     75.51     92.43 
    76.68     4.493135  0.704500        99.60     95.08     97.40     63.76     10.57     99.40     56.34     87.09     75.51     82.07 
    82.31     0.500000  0.749859        99.60     95.08     97.40     63.76     10.57     99.40     93.99     96.62     75.51     91.15 
    81.42     0.500000  0.630006        99.60     95.08     97.40     63.76     10.57     99.40     94.06     96.69     75.51     82.10 
    84.91     0.500000  1.000000        99.60     95.08     97.40     63.76     10.57     99.40     94.32     96.47     99.99     92.52 
    80.95     3.012352  1.000000        99.60     95.08     97.40     63.76     10.57     99.40     89.74     96.33     75.50     82.09 
    80.07     3.471700  0.990901        99.60     95.08     97.40     63.76     10.57     99.40     81.36     95.89     75.51     82.10 
    80.01     3.798923  1.000000        99.60     95.08     97.40     63.76     10.57     99.40     80.97     95.67     75.51     82.10 
    82.47     0.518619  1.000000        99.60     95.08     97.40     63.76     10.57     99.40     94.33     96.47     75.51     92.56 
    82.48     0.839266  1.000000        99.60     95.08     97.40     63.76     10.57     99.40     94.51     96.69     75.51     92.30 
    84.89     0.500000  0.957151        99.60     95.08     97.40     63.76     10.57     99.40     94.40     96.47     99.99     92.20 
    77.41     4.284462  0.901632        99.60     95.08     97.40     63.76     10.57     99.40     56.34     94.51     75.51     81.96 
    82.36     1.137495  0.956106        99.60     95.08     97.40     63.76     10.57     99.40     94.32     96.84     75.51     91.12 
    84.91     0.500000  0.993055        99.60     95.08     97.40     63.76     10.57     99.40     94.33     96.47     99.98     92.54 
    82.44     0.500000  0.954677        99.60     95.08     97.40     63.76     10.57     99.40     94.40     96.47     75.50     92.22 
    84.92     0.500000  0.980270        99.60     95.08     97.40     63.76     10.57     99.40     94.36     96.47     99.99     92.59 
    79.82     4.141984  0.853143        99.60     95.08     97.40     63.76     10.57     99.40     56.34     93.93    100.00     82.10 
    77.43     3.476959  0.756027        99.60     95.08     97.40     63.76     10.57     99.40     56.34     94.51     75.51     82.09 
    78.77     4.984426  1.000000        99.60     95.08     97.40     63.76     10.57     99.40     70.28     94.00     75.51     82.08 
    76.69     6.733501  1.000000        99.60     95.08     97.40     63.76     10.57     99.40     56.34     87.31     75.49     81.91 
    81.98     4.751559  1.000000        99.60     95.08     97.40     63.76     10.57     99.40     77.31     94.58     99.99     82.11 
    84.97     1.516779  1.000000        99.60     95.08     97.40     63.76     10.57     99.40     94.40     97.05     99.99     92.46 
    80.04     4.051886  0.923390        99.60     95.08     97.40     63.76     10.57     99.40     57.34     95.16    100.00     82.07 
    77.84     3.936086  0.933962        99.60     95.08     97.40     63.76     10.57     99.40     59.84     95.31     75.50     81.97 
    81.13     2.827694  0.853801        99.60     95.08     97.40     63.76     10.57     99.40     67.42     95.96    100.00     82.10 
    77.36     3.945232  0.805240        99.60     95.08     97.40     63.76     10.57     99.40     56.34     93.85     75.51     82.10 
    81.13     1.524878  0.864412        99.60     95.08     97.40     63.76     10.57     99.40     90.80     97.13     75.49     82.08 
    84.93     0.500000  0.800381        99.60     95.08     97.40     63.76     10.57     99.40     94.51     96.62    100.00     92.38 
    77.35     2.960724  0.608809        99.60     95.08     97.40     63.76     10.57     99.40     56.34     93.78     75.50     82.09 
    82.48     0.500000  0.811888        99.60     95.08     97.40     63.76     10.57     99.40     94.47     96.62     75.51     92.36 
    82.45     0.500000  0.773805        99.60     95.08     97.40     63.76     10.57     99.40     94.54     96.62     75.51     92.05 
    81.41     2.268405  0.812105        99.60     95.08     97.40     63.76     10.57     99.40     69.83     96.40    100.00     82.10 
    81.11     1.277651  0.790258        99.60     95.08     97.40     63.76     10.57     99.40     90.53     97.13     75.51     82.09 
    83.77     0.754181  0.676583        99.60     95.08     97.40     63.76     10.57     99.40     92.94     96.84     99.99     82.08 
    79.67     3.438498  0.644882        99.60     95.08     97.40     63.76     10.57     99.40     56.34     92.47     99.99     82.10 
    77.61     1.624412  0.586994        99.60     95.08     97.40     63.76     10.57     99.40     56.34     96.33     75.50     82.07 
    79.00     4.080069  0.586272        99.60     95.08     97.40     63.76     10.57     99.40     56.34     85.78     99.98     82.09 
    80.01     2.439488  0.716815        99.60     95.08     97.40     63.76     10.57     99.40     56.34     95.89    100.00     82.09 
    83.85     0.565685  0.597557        99.60     95.08     97.40     63.76     10.57     99.40     93.85     96.76     99.98     82.11 
    81.31     0.500000  0.500000        99.60     95.08     97.40     63.76     10.57     99.40     92.85     96.84     75.49     82.09 
    80.01     1.550286  0.500000        99.60     95.08     97.40     63.76     10.57     99.40     56.34     96.04     99.98     81.96 
    79.98     2.656489  0.693525        99.60     95.08     97.40     63.76     10.57     99.40     56.34     95.53    100.00     82.09 
    83.85     0.500000  0.550646        99.60     95.08     97.40     63.76     10.57     99.40     93.88     96.76    100.00     82.10 
    83.75     0.500000  0.500000        99.60     95.08     97.40     63.76     10.57     99.40     92.85     96.84     99.99     81.96 
    79.65     2.730934  0.500000        99.60     95.08     97.40     63.76     10.57     99.40     56.34     92.25     99.98     82.09 
    79.97     1.905017  0.500834        99.60     95.08     97.40     63.76     10.57     99.40     56.34     95.45    100.00     82.10 
    81.16     0.590812  0.500000        99.60     95.08     97.40     63.76     10.57     99.40     91.43     96.91     75.51     81.97 
    77.58     1.570458  0.500000        99.60     95.08     97.40     63.76     10.57     99.40     56.34     96.04     75.51     82.10 
    79.98     2.220153  0.594539        99.60     95.08     97.40     63.76     10.57     99.40     56.34     95.53     99.99     82.11 
    84.25     0.500000  0.678577        99.60     95.08     97.40     63.76     10.57     99.40     94.37     96.69    100.00     85.60 
    80.79     1.305165  0.729328        99.60     95.08     97.40     63.76     10.57     99.40     87.31     97.20     75.49     82.11 
    84.29     0.500000  0.687631        99.60     95.08     97.40     63.76     10.57     99.40     94.33     96.69    100.00     86.07 
    84.25     0.500000  0.682944        99.60     95.08     97.40     63.76     10.57     99.40     94.35     96.69     99.99     85.67 
    84.76     0.500000  0.752151        99.60     95.08     97.40     63.76     10.57     99.40     93.98     96.62     99.98     91.21 
    82.48     0.500000  0.779232        99.60     95.08     97.40     63.76     10.57     99.40     94.51     96.62     75.51     92.38 
    82.28     0.500000  0.736818        99.60     95.08     97.40     63.76     10.57     99.40     94.04     96.62     75.49     90.82 
    83.47     0.955517  0.662067        99.60     95.08     97.40     63.76     10.57     99.40     89.73     97.05     99.99     82.09 
    81.79     0.500000  0.676427        99.60     95.08     97.40     63.76     10.57     99.40     94.38     96.69     75.50     85.57 
    82.19     0.500000  0.722788        99.60     95.08     97.40     63.76     10.57     99.40     94.17     96.62     75.51     89.81 
    83.92     0.791789  0.763423        99.60     95.08     97.40     63.76     10.57     99.40     94.44     96.84     99.99     82.10 
    82.29     0.500000  0.741469        99.60     95.08     97.40     63.76     10.57     99.40     94.02     96.62     75.51     90.93 
    80.07     1.791058  0.810937        99.60     95.08     97.40     63.76     10.57     99.40     80.42     96.91     75.51     82.09 
    84.53     0.500000  0.702708        99.60     95.08     97.40     63.76     10.57     99.40     94.25     96.62    100.00     88.60 
    81.78     0.500000  0.668797        99.60     95.08     97.40     63.76     10.57     99.40     94.41     96.69     75.51     85.41 
    81.42     0.500000  0.620207        99.60     95.08     97.40     63.76     10.57     99.40     94.12     96.69     75.51     82.08 
    81.46     0.500000  0.654344        99.60     95.08     97.40     63.76     10.57     99.40     94.48     96.69     75.49     82.11 
    82.49     0.500000  0.788464        99.60     95.08     97.40     63.76     10.57     99.40     94.48     96.62     75.50     92.49 
    81.42     0.500000  0.616075        99.60     95.08     97.40     63.76     10.57     99.40     94.15     96.69     75.51     82.07 
    82.29     0.500000  0.740240        99.60     95.08     97.40     63.76     10.57     99.40     94.03     96.62     75.49     90.92 
    79.81     1.856283  0.775101        99.60     95.08     97.40     63.76     10.57     99.40     78.14     96.69     75.50     81.96 
    82.19     0.500000  0.722465        99.60     95.08     97.40     63.76     10.57     99.40     94.17     96.62     75.50     89.80 
    82.27     0.500000  0.733315        99.60     95.08     97.40     63.76     10.57     99.40     94.05     96.62     75.49     90.75 
    81.30     0.931019  0.751873        99.60     95.08     97.40     63.76     10.57     99.40     92.83     96.91     75.50     81.97 
    82.38     0.500000  0.759864        99.60     95.08     97.40     63.76     10.57     99.40     93.95     96.62     75.51     91.95 
    81.81     0.500000  0.686357        99.60     95.08     97.40     63.76     10.57     99.40     94.33     96.69     75.51     85.72 
    84.23     0.500000  0.675912        99.60     95.08     97.40     63.76     10.57     99.40     94.38     96.69     99.99     85.45 
    81.21     0.889002  0.692733        99.60     95.08     97.40     63.76     10.57     99.40     91.78     96.91     75.49     82.08 
    83.91     0.500000  0.661458        99.60     95.08     97.40     63.76     10.57     99.40     94.45     96.69     99.99     82.17 
    81.84     0.500000  0.690506        99.60     95.08     97.40     63.76     10.57     99.40     94.30     96.69     75.51     86.08 
    80.18     1.181720  0.673973        99.60     95.08     97.40     63.76     10.57     99.40     81.35     97.20     75.50     81.96 
    81.84     0.500000  0.688825        99.60     95.08     97.40     63.76     10.57     99.40     94.32     96.69     75.50     86.07 
    84.29     0.500000  0.693491        99.60     95.08     97.40     63.76     10.57     99.40     94.29     96.69    100.00     86.12 
    81.47     0.500000  0.665723        99.60     95.08     97.40     63.76     10.57     99.40     94.43     96.69     75.50     82.28 
    84.25     0.500000  0.684298        99.60     95.08     97.40     63.76     10.57     99.40     94.34     96.69     99.98     85.68 
    83.91     0.500000  0.662631        99.60     95.08     97.40     63.76     10.57     99.40     94.45     96.69     99.99     82.19 
    83.36     1.014329  0.661161        99.60     95.08     97.40     63.76     10.57     99.40     88.67     97.05     99.99     82.09 
    83.64     0.867778  0.664729        99.60     95.08     97.40     63.76     10.57     99.40     91.53     96.91    100.00     82.10 
    81.46     0.547351  0.687387        99.60     95.08     97.40     63.76     10.57     99.40     94.51     96.69     75.51     82.09 
    80.21     1.061965  0.635889        99.60     95.08     97.40     63.76     10.57     99.40     81.56     97.13     75.50     82.11 
    81.38     0.675726  0.640955        99.60     95.08     97.40     63.76     10.57     99.40     93.57     96.84     75.51     82.12 
    81.19     0.880533  0.665727        99.60     95.08     97.40     63.76     10.57     99.40     91.46     96.98     75.51     82.10 
    81.21     0.814526  0.663511        99.60     95.08     97.40     63.76     10.57     99.40     91.87     96.91     75.51     81.96 
    83.66     0.837426  0.668095        99.60     95.08     97.40     63.76     10.57     99.40     91.78     96.91    100.00     82.08 
    81.31     0.755103  0.669306        99.60     95.08     97.40     63.76     10.57     99.40     92.85     96.84     75.50     82.09 
    83.73     0.806943  0.671415        99.60     95.08     97.40     63.76     10.57     99.40     92.57     96.91     99.98     82.07 
    83.76     0.775151  0.674535        99.60     95.08     97.40     63.76     10.57     99.40     92.79     96.91    100.00     82.09 
    81.37     0.716838  0.670599        99.60     95.08     97.40     63.76     10.57     99.40     93.62     96.84     75.49     81.91 
    81.22     0.833588  0.674524        99.60     95.08     97.40     63.76     10.57     99.40     91.90     96.91     75.50     82.10 
    83.74     0.792482  0.670077        99.60     95.08     97.40     63.76     10.57     99.40     92.64     96.91     99.99     82.08 
    81.31     0.771259  0.671989        99.60     95.08     97.40     63.76     10.57     99.40     92.78     96.91     75.50     82.10 
    83.74     0.792482  0.670077        99.60     95.08     97.40     63.76     10.57     99.40     92.64     96.91    100.00     82.09 
    82.49     0.500000  0.807473        99.60     95.08     97.40     63.76     10.57     99.40     94.48     96.62     75.51     92.45 
    82.46     0.500000  1.000000        99.60     95.08     97.40     63.76     10.57     99.40     94.32     96.47     75.50     92.55 
    77.30     4.474723  0.860152        99.60     95.08     97.40     63.76     10.57     99.40     56.34     93.27     75.50     82.10 
    82.47     0.500000  1.000000        99.60     95.08     97.40     63.76     10.57     99.40     94.32     96.47     75.50     92.59 
    84.92     0.510901  1.000000        99.60     95.08     97.40     63.76     10.57     99.40     94.33     96.47     99.99     92.56 
    83.28     3.076774  0.994224        99.60     95.08     97.40     63.76     10.57     99.40     88.71     96.25    100.00     82.07 
    78.78     2.142703  0.765295        99.60     95.08     97.40     63.76     10.57     99.40     67.96     96.40     75.50     82.10 
    76.74     6.462516  0.994321        99.60     95.08     97.40     63.76     10.57     99.40     56.34     87.67     75.51     82.10 
    78.87     8.632304  1.000000        99.60     95.08     97.40     63.76     10.57     99.40     56.34     84.47    100.00     82.10 
    78.93     8.235126  1.000000        99.60     95.08     97.40     63.76     10.57     99.40     56.34     85.05    100.00     82.12 
    76.54     7.871809  1.000000        99.60     95.08     97.40     63.76     10.57     99.40     56.34     85.64     75.50     82.09 
    75.97     8.916795  1.000000        99.60     95.08     97.40     63.76     10.57     99.40     56.34     79.96     75.50     82.08 
    78.32     9.000000  0.964162        99.60     95.08     97.40     63.76     10.57     99.40     56.34     78.95     99.99     82.09 
    80.69     5.762097  1.000000        99.60     95.08     97.40     63.76     10.57     99.40     66.68     92.47    100.00     81.96 
    82.41     3.889833  1.000000        99.60     95.08     97.40     63.76     10.57     99.40     80.62     95.60    100.00     82.11 
    79.04     7.528135  1.000000        99.60     95.08     97.40     63.76     10.57     99.40     56.34     86.15    100.00     82.10 
    79.06     7.315443  1.000000        99.60     95.08     97.40     63.76     10.57     99.40     56.34     86.44     99.98     82.07 
    75.96     9.000000  1.000000        99.60     95.08     97.40     63.76     10.57     99.40     56.34     79.82     75.51     82.10 
    79.84     6.041162  1.000000        99.60     95.08     97.40     63.76     10.57     99.40     58.69     91.82     99.99     82.11 
    76.71     6.704491  1.000000        99.60     95.08     97.40     63.76     10.57     99.40     56.34     87.38     75.51     82.09 
    78.94     8.166750  1.000000        99.60     95.08     97.40     63.76     10.57     99.40     56.34     85.20    100.00     82.10 
    76.53     7.925997  1.000000        99.60     95.08     97.40     63.76     10.57     99.40     56.34     85.56     75.50     82.10 
    75.84     7.996540  0.875956        99.60     95.08     97.40     63.76     10.57     99.40     56.34     78.73     75.51     81.97 
    78.39     9.000000  1.000000        99.60     95.08     97.40     63.76     10.57     99.40     56.34     79.82     99.98     81.96 
