constructTestCases(): generating 37 specified cases ...  DONE
Procedure evaluateBatch()
Oracle probabilites : disabled
MABsolver_config: algorithms: VoterUCBT , CP Disabled , CPT Davor , Reset AllZero
MABsolver_config: params: types:  Linear  Linear  Linear  Direct  Direct  
MABsolver_config: params: numInputs:  2  2  1  0  0  
MABsolver_config: params: weights:  [  0.700000  -0.400000  -0.300000  ]  [  1.000000  -0.200000  -0.400000  ]  [  0.000000  1.000000  ]  [  43.000000  ]  [  1.000000  ]  
BanditTestBatch: casesIDs:  0  1  2  3  4  5  6  7  8  9  10  11  12  13  14  15  16  17  18  19  20  21  22  23  24  25  26  27  28  29  30  31  32  33  34  35  36  
BanditTestBatch: numCases: 37
BanditTestBatch: maxim sum reward: 54852.5
BanditTestBatch: random reward: 47776.5
Total repeats: 1000

           Batch performances                            By-cases performance as: Random-normalized optimality [%]

repeat     SumRew    Regret    Opt[%]  RNopt[%]          case01    case02    case03    case04    case05    case06    case07    case08    case09    case10    case11    case12    case13    case14    case15    case16    case17    case18    case19    case20    case21    case22    case23    case24    case25    case26    case27    case28    case29    case30    case31    case32    case33    case34    case35    case36    case37 
   307    52519.42   2333.08     91.04     51.31           84.09     69.29     67.86     25.06     11.02     48.49     47.27     54.52     83.19     51.77     98.76     95.64     13.03     99.15     19.80     12.96     66.91     15.37     66.07     26.96     37.67     76.60     90.80     20.17     53.04     37.50     15.23     43.96     35.92     53.95     86.45     12.32     26.51     75.04     67.36     58.42     50.17 
   308    52518.95   2333.55     91.04     51.26           84.11     69.31     67.92     25.17     11.11     48.55     47.30     54.51     83.22     51.79     98.76     95.63     11.95     99.15     19.87     12.81     66.97     15.45     65.68     27.00     37.45     76.62     90.82     20.12     53.04     37.57     15.08     43.95     36.03     53.87     86.45     12.18     26.35     75.00     67.37     58.43     50.10 
   309    52519.70   2332.80     91.04     51.29           84.08     69.38     67.97     25.69     10.59     48.59     47.33     54.54     83.20     51.71     98.76     95.59     11.97     99.15     20.26     12.62     66.95     15.40     65.44     27.30     37.94     76.61     90.82     20.01     53.04     37.57     14.97     43.84     36.02     53.92     86.45     12.07     26.78     74.99     67.42     58.46     50.12 
   310    52519.43   2333.07     91.04     51.28           84.08     69.38     67.95     25.57     10.70     48.69     47.41     54.59     83.21     51.87     98.75     95.60     11.81     99.15     20.58     12.60     66.83     15.42     65.37     27.49     37.96     76.63     90.82     20.10     53.04     37.44     14.77     43.86     35.85     53.88     86.46     11.98     26.62     74.96     67.39     58.46     50.17 
   311    52519.59   2332.91     91.04     51.27           84.06     69.31     67.92     25.50     10.50     48.80     47.33     54.57     83.17     51.82     98.75     95.64     11.45     99.15     20.45     12.84     66.75     15.43     65.79     27.59     38.14     76.62     90.81     19.97     53.03     37.45     14.68     43.82     35.68     53.94     86.44     11.86     26.74     75.00     67.45     58.47     50.14 
   312    52518.89   2333.61     91.03     51.24           84.02     69.28     67.87     25.65     10.88     48.82     47.34     54.59     83.15     51.78     98.73     95.66     11.60     99.15     19.87     12.65     66.77     14.94     66.04     27.38     38.41     76.62     90.76     20.05     53.03     37.43     14.17     43.81     35.64     53.91     86.44     11.83     26.58     75.02     67.41     58.42     50.19 
   313    52518.27   2334.23     91.04     51.26           84.12     69.26     67.74     25.51     10.83     48.85     47.32     54.56     83.13     51.83     98.71     95.67     11.18     99.15     19.55     12.80     66.88     15.27     66.45     27.17     38.99     76.64     90.80     20.09     53.03     37.49     14.10     43.90     35.57     53.75     86.45     11.95     26.78     74.98     67.39     58.39     50.14 
   314    52517.37   2335.13     91.04     51.29           83.79     69.22     67.62     25.51     10.93     48.94     47.42     54.58     83.22     51.74     98.70     95.67     11.53     99.15     19.30     12.82     66.96     15.35     66.54     27.35     39.24     76.63     90.79     20.31     53.03     37.48     14.33     43.95     35.67     53.90     86.46     11.86     27.00     74.94     67.35     58.35     50.07 
   315    52517.22   2335.28     91.04     51.25           83.80     69.21     67.40     25.97     10.69     48.64     47.41     54.56     83.21     51.81     98.72     95.68     10.54     99.15     19.17     12.59     67.08     15.43     66.25     27.21     39.05     76.64     90.78     20.42     53.03     37.53     14.61     44.18     35.62     54.02     86.45     11.82     26.94     74.95     67.34     58.29     50.12 
   316    52517.36   2335.14     91.04     51.26           83.78     69.23     67.43     25.94     10.97     48.70     47.33     54.61     83.21     51.77     98.71     95.69     10.51     99.15     18.92     12.78     67.05     15.38     66.13     27.42     38.99     76.66     90.76     20.62     53.03     37.52     14.63     44.03     35.66     54.03     86.44     11.94     26.98     74.93     67.33     58.31     50.15 
   317    52517.97   2334.53     91.04     51.26           83.91     69.35     67.32     26.01     11.11     48.74     47.25     54.64     83.23     51.77     98.71     95.69     10.41     99.15     19.05     12.85     67.08     15.71     66.23     27.04     38.93     76.67     90.78     20.39     53.03     37.63     14.25     44.17     35.72     54.03     86.45     12.02     26.56     74.94     67.34     58.37     50.09 
   318    52517.50   2335.00     91.04     51.25           83.94     69.22     67.30     26.15     11.30     48.73     47.19     54.69     83.29     51.71     98.69     95.70      9.81     99.15     19.37     13.00     67.06     15.85     65.98     27.18     38.72     76.67     90.80     20.41     53.03     37.71     14.52     43.88     35.49     53.96     86.45     12.11     26.68     74.98     67.30     58.32     50.03 
   319    52517.16   2335.34     91.04     51.20           83.83     69.35     67.26     26.29     11.09     48.61     47.25     54.66     83.26     51.70     98.70     95.71      9.59     99.15     19.12     12.85     67.09     15.80     65.90     27.25     38.36     76.67     90.80     20.40     53.03     37.70     14.02     44.01     35.53     53.96     86.45     12.04     26.44     75.01     67.27     58.35     50.03 
   320    52516.60   2335.90     91.04     51.16           83.80     69.35     67.26     26.29     11.15     48.64     47.31     54.63     83.24     51.69     98.72     95.75      8.06     99.15     19.31     13.17     66.95     15.69     65.48     27.24     38.80     76.65     90.79     20.33     53.03     37.75     14.43     43.65     35.50     53.92     86.46     11.97     26.28     75.05     67.27     58.28     49.98 
   321    52516.34   2336.16     91.03     51.11           83.83     69.40     67.33     26.48     10.80     48.71     47.34     54.58     83.24     51.66     98.71     95.75      7.23     99.15     18.88     12.77     66.96     15.58     65.51     27.30     39.14     76.67     90.79     20.44     53.03     37.74     14.18     43.28     35.60     53.82     86.46     12.09     26.04     75.02     67.25     58.29     50.02 
   322    52516.25   2336.25     91.03     51.14           83.83     69.48     67.35     26.36     10.87     48.59     47.30     54.67     83.17     51.63     98.70     95.69      7.33     99.15     19.07     13.04     66.94     16.02     65.83     26.92     39.13     76.68     90.75     20.43     53.03     37.81     14.27     43.58     35.75     53.86     86.47     12.20     25.86     75.03     67.23     58.26     49.97 
   323    52516.66   2335.84     91.04     51.17           83.84     69.60     67.42     26.76     10.99     48.67     47.15     54.72     83.24     51.64     98.70     95.68      7.49     99.15     19.38     12.73     67.10     16.28     65.36     26.98     39.27     76.68     90.74     20.47     53.03     37.77     14.36     43.64     35.72     53.85     86.47     12.21     25.73     75.01     67.27     58.24     49.93 
   324    52517.18   2335.32     91.04     51.21           83.82     69.52     67.60     26.88     11.15     48.48     47.01     54.74     83.27     51.73     98.71     95.64      7.78     99.15     19.63     12.72     67.05     16.11     65.54     27.07     40.10     76.70     90.74     20.34     53.03     37.73     14.39     43.56     35.60     53.80     86.46     12.13     26.12     75.03     67.32     58.29     49.90 
   325    52516.36   2336.14     91.04     51.17           83.30     69.53     67.59     26.91     11.32     48.42     47.07     54.70     83.26     51.75     98.72     95.58      7.02     99.15     19.32     12.53     67.03     16.25     65.53     27.04     39.77     76.70     90.75     20.51     53.03     37.88     14.71     43.61     35.56     53.72     86.46     12.23     26.05     75.03     67.30     58.26     49.80 
   326    52517.65   2334.85     91.04     51.19           83.31     69.65     67.62     26.84     11.37     48.26     47.10     54.75     83.27     51.65     98.73     95.55      7.79     99.15     19.14     12.47     66.97     16.01     64.90     27.14     40.10     76.69     90.75     20.58     53.03     37.86     14.70     43.74     35.53     53.74     86.46     12.33     26.15     75.06     67.33     58.36     49.81 
   327    52517.64   2334.86     91.04     51.20           83.30     69.52     67.68     26.69     11.15     48.22     47.06     54.81     83.25     51.58     98.71     95.58      7.52     99.15     19.20     12.58     67.00     16.45     65.19     26.77     40.72     76.68     90.74     20.78     53.02     37.88     14.84     43.77     35.64     53.80     86.44     12.17     26.05     75.06     67.35     58.36     49.86 
   328    52517.04   2335.46     91.04     51.19           83.21     69.48     67.76     26.73     11.37     48.34     47.01     54.76     83.31     51.56     98.73     95.58      6.89     99.15     19.21     12.20     67.07     16.40     64.82     26.89     41.44     76.69     90.75     20.61     53.02     37.83     14.62     43.78     35.66     53.85     86.46     12.08     26.28     75.04     67.33     58.31     49.85 
   329    52516.14   2336.36     91.04     51.22           83.22     69.41     67.82     26.76     11.53     48.26     47.06     54.79     83.24     51.44     98.73     95.55      7.96     99.15     19.15     12.58     67.12     16.35     64.89     26.58     41.28     76.67     90.73     20.43     53.02     37.83     15.02     43.79     35.80     53.93     86.47     11.98     26.23     75.01     67.28     58.34     49.86 
   330    52516.14   2336.36     91.04     51.20           82.92     69.50     67.74     26.82     11.21     48.37     47.13     54.80     83.25     51.53     98.74     95.51      7.58     99.15     19.03     12.36     67.20     16.36     65.58     26.08     41.45     76.68     90.73     20.64     53.02     37.77     14.75     43.77     35.72     53.92     86.47     11.89     26.29     74.98     67.33     58.32     49.85 
   331    52515.87   2336.63     91.04     51.24           82.86     69.37     67.61     27.02     11.08     48.45     47.11     54.85     83.20     51.55     98.75     95.52      8.22     99.15     19.15     12.51     67.33     16.56     65.83     26.19     41.70     76.66     90.75     20.42     53.02     37.47     14.77     44.02     35.93     54.00     86.48     11.83     26.19     74.96     67.31     58.29     49.84 
   332    52516.85   2335.65     91.04     51.24           82.82     69.34     67.55     26.88     11.26     48.32     47.12     54.82     83.25     51.55     98.74     95.56      8.07     99.15     19.34     12.41     67.19     16.57     66.37     26.35     41.04     76.64     90.75     20.41     53.02     37.42     14.68     43.98     35.93     54.10     86.48     11.99     26.27     75.00     67.35     58.30     49.84 
   333    52516.41   2336.09     91.04     51.25           82.85     69.42     67.61     27.19     11.21     48.23     47.17     54.85     83.28     51.49     98.74     95.52      8.83     99.15     19.34     12.91     67.17     16.10     66.25     26.24     40.73     76.65     90.77     20.40     53.02     37.35     14.66     43.77     36.01     54.12     86.47     11.93     26.40     74.98     67.34     58.27     49.82 
   334    52516.79   2335.71     91.04     51.30           82.82     69.37     67.69     27.32     11.21     48.24     47.25     54.86     83.33     51.55     98.73     95.48      8.98     99.15     19.64     12.97     67.32     16.05     66.68     26.23     40.84     76.64     90.79     20.15     53.02     37.39     14.91     43.80     36.05     54.22     86.49     11.98     26.50     74.96     67.33     58.31     49.72 
