constructTestCases(): generating 37 specified cases ...  DONE
Procedure evaluateBatch()
Oracle probabilites : disabled
MABsolver_config: algorithms: VoterUCBT , CP HenkyPenky , CPT Davor , Reset AllZero
MABsolver_config: params: types:  Linear  Linear  Linear  Direct  Direct  
MABsolver_config: params: numInputs:  2  2  1  0  0  
MABsolver_config: params: weights:  [  0.700000  -0.400000  -0.300000  ]  [  1.000000  -0.200000  -0.400000  ]  [  0.000000  1.000000  ]  [  43.000000  ]  [  1.000000  ]  
BanditTestBatch: casesIDs:  0  1  2  3  4  5  6  7  8  9  10  11  12  13  14  15  16  17  18  19  20  21  22  23  24  25  26  27  28  29  30  31  32  33  34  35  36  
BanditTestBatch: numCases: 37
BanditTestBatch: maxim sum reward: 54852.5
BanditTestBatch: random reward: 47776.5
Total repeats: 1000

           Batch performances                            By-cases performance as: Random-normalized optimality [%]

repeat     SumRew    Regret    Opt[%]  RNopt[%]          case01    case02    case03    case04    case05    case06    case07    case08    case09    case10    case11    case12    case13    case14    case15    case16    case17    case18    case19    case20    case21    case22    case23    case24    case25    case26    case27    case28    case29    case30    case31    case32    case33    case34    case35    case36    case37 
    71    52782.96   2069.54     91.51     51.38           83.10     64.21     73.83     33.97      4.85     56.28     45.34     59.54     81.41     53.04     99.19     93.56    -11.27     99.16     15.21      0.09     62.00      1.69     65.27     24.47     23.27     77.12     90.98     21.73     90.76     38.40     21.39     52.71     36.34     53.73     88.26     15.36     33.34     76.51     70.82     57.59     47.75 
    72    52783.67   2068.83     91.52     51.31           82.39     64.00     72.69     33.67      4.40     56.61     45.43     59.80     81.40     53.34     99.20     93.68    -11.94     99.16     16.11     -0.00     61.33      3.33     63.83     23.33     25.00     77.14     91.21     21.88     90.77     37.20     21.26     51.48     36.40     53.75     88.25     15.02     34.40     76.70     70.74     57.60     47.86 
    73    52788.15   2064.35     91.53     51.23           82.25     64.26     73.15     32.93      3.65     57.15     45.69     59.93     81.45     53.84     99.20     93.56    -12.88     99.16     15.62     -0.46     61.51      3.56     63.59     22.01     23.95     77.20     91.32     21.32     90.78     37.07     22.01     50.25     36.87     54.13     88.28     15.82     34.47     76.79     70.79     57.28     48.01 
    74    52791.58   2060.92     91.56     51.02           82.54     64.65     73.22     32.50      3.45     57.16     46.24     59.90     81.87     54.10     99.17     93.65    -21.35     99.16     17.03      0.36     62.19      5.41     61.24     21.37     22.05     77.18     91.24     21.06     90.78     37.21     21.59     50.34     36.15     53.93     88.30     15.85     34.96     76.96     70.93     57.03     48.19 
    75    52791.25   2061.25     91.54     51.05           83.28     64.60     73.73     33.01      2.07     56.35     45.87     60.00     81.94     53.88     99.13     93.67    -18.13     99.16     16.00      0.09     61.79      3.47     64.32     21.53     20.32     77.15     91.43     21.35     90.79     36.88     23.24     51.32     36.12     53.56     88.29     15.50     33.91     76.80     71.07     57.13     48.15 
    76    52791.61   2060.89     91.54     51.14           83.24     64.47     73.66     32.63      5.04     56.58     45.72     60.01     82.02     54.22     99.14     93.65    -17.89     99.16     16.58      0.18     61.24      2.89     64.39     22.25     20.84     77.20     91.40     19.86     90.80     36.70     23.86     52.42     36.03     53.48     88.29     15.21     33.90     76.87     71.02     57.10     48.20 
    77    52793.95   2058.55     91.55     51.14           82.99     64.55     73.30     32.74      5.48     56.19     45.70     60.13     82.10     54.06     99.10     93.67    -21.30     99.16     17.66      0.95     61.64      3.12     64.47     21.84     21.04     77.27     91.41     19.70     90.78     36.87     24.40     53.25     35.95     53.45     88.30     14.57     33.89     77.01     71.07     57.32     48.27 
    78    52793.01   2059.49     91.55     51.00           83.10     64.65     73.59     33.06      4.99     56.54     45.67     60.05     82.21     53.55     99.10     93.72    -25.13     99.16     17.69      1.37     62.23      2.56     63.38     22.05     19.59     77.28     91.38     20.57     90.78     36.74     24.72     53.33     35.71     54.15     88.30     14.25     33.22     76.93     71.06     57.26     48.36 
    79    52788.95   2063.55     91.52     50.98           82.51     64.73     73.65     32.12      4.15     56.20     46.04     59.99     82.08     53.69     99.03     93.83    -22.53     99.16     17.22      2.11     62.46      0.51     63.39     22.23     21.11     77.18     91.37     19.75     90.79     37.08     26.24     52.78     35.86     53.60     88.30     13.77     32.25     76.84     70.91     57.30     48.46 
    80    52787.06   2065.44     91.53     51.01           82.25     64.42     74.00     32.10      3.47     56.49     46.22     59.65     82.27     53.45     99.01     93.94    -23.50     99.16     17.50      1.50     62.52      2.25     62.20     22.30     23.20     77.17     91.14     19.38     90.77     37.49     26.80     52.93     35.15     53.37     88.37     13.34     33.46     77.02     70.73     57.38     48.49 
    81    52784.72   2067.78     91.54     51.05           81.70     64.51     73.73     32.61      4.05     56.88     46.22     59.51     82.12     53.64     99.06     93.95    -22.96     99.17     17.53      2.06     61.65      3.46     62.74     21.55     25.14     77.09     91.12     20.15     90.77     37.47     25.56     50.75     35.88     53.16     88.39     13.03     34.08     77.05     70.66     57.01     48.57 
    82    52789.59   2062.91     91.55     51.19           81.49     64.33     73.32     32.00      3.86     57.24     46.18     59.66     82.08     53.42     99.12     93.84    -19.27     99.17     17.32      3.09     62.41      3.90     59.98     22.80     25.95     77.06     91.20     20.87     90.77     37.40     24.62     51.09     36.39     53.33     88.41     13.46     33.76     77.17     70.67     56.97     48.85 
    83    52781.35   2071.15     91.50     50.88           81.18     64.71     72.22     30.96      4.48     56.66     45.93     59.63     81.99     53.33     99.09     93.95    -25.06     99.17     17.59      2.01     62.53      3.86     59.66     25.04     26.07     77.08     90.92     21.73     90.78     37.02     23.82     49.37     36.38     53.26     88.33     12.98     32.90     77.05     70.58     56.72     48.77 
    84    52781.57   2070.93     91.51     51.04           80.90     64.95     72.48     30.76      4.63     56.67     46.13     59.84     81.96     53.01     99.10     94.08    -22.86     99.17     17.38      2.06     62.64      3.57     60.29     26.25     25.81     77.08     90.82     22.46     90.78     37.20     24.44     49.78     35.85     53.61     88.33     13.43     32.98     76.96     70.43     56.55     49.05 
    85    52782.40   2070.10     91.50     50.98           81.08     64.85     72.45     30.48      4.25     56.02     46.40     60.04     81.88     53.07     99.08     94.06    -20.94     99.17     15.76      1.65     62.99      3.53     58.85     26.71     26.21     77.04     90.93     22.95     90.78     37.28     24.17     49.40     36.01     53.27     88.32     13.83     31.78     76.82     70.59     56.68     48.90 
    86    52780.10   2072.40     91.49     50.79           80.63     65.13     72.53     30.76      3.88     55.59     46.38     59.97     81.75     53.18     99.03     94.01    -26.51     99.17     16.74      0.78     63.02      3.95     59.33     27.44     26.51     77.07     90.98     22.23     90.77     37.49     23.84     49.05     35.11     53.72     88.29     13.27     31.05     76.91     70.54     56.89     48.68 
    87    52782.29   2070.21     91.48     50.85           80.60     65.06     72.41     30.42      4.09     55.23     46.18     59.96     81.56     53.36     99.05     93.97    -25.52     99.17     17.93      0.84     62.25      4.14     59.52     28.77     26.44     77.03     91.25     22.35     90.77     37.49     23.34     49.73     35.17     53.72     88.28     12.85     30.63     77.01     70.62     57.01     48.70 
    88    52781.94   2070.56     91.49     50.91           80.45     65.61     72.55     30.21      4.55     54.16     46.23     59.81     81.59     53.37     99.02     94.06    -24.09     99.17     18.18      1.82     61.68      2.95     60.18     29.24     27.09     77.02     91.25     21.41     90.77     36.94     23.52     49.18     35.56     53.97     88.20     12.63     31.75     77.28     70.53     57.44     48.32 
    89    52783.97   2068.53     91.48     50.77           80.27     66.02     72.67     29.29      4.93     53.92     46.14     59.92     81.55     53.55     99.02     94.10    -25.17     99.17     17.53      1.72     62.11      2.25     59.08     29.38     25.93     77.08     91.34     21.52     90.76     37.09     22.19     49.63     35.51     53.87     88.21     12.16     31.97     77.42     70.68     57.20     48.34 
    90    52786.06   2066.44     91.51     50.83           80.49     66.07     72.56     29.99      4.69     53.97     45.94     59.96     81.42     53.50     98.97     94.11    -26.89     99.17     16.89      3.26     62.27      4.22     58.00     28.83     27.91     77.03     91.23     21.17     90.77     37.24     21.54     49.39     36.04     53.94     88.23     11.96     32.98     77.55     70.71     57.41     48.37 
    91    52780.68   2071.82     91.51     50.81           80.62     65.77     72.57     30.81      5.31     53.80     45.76     60.10     81.51     53.39     99.02     94.18    -25.05     99.16     16.04      4.18     61.52      5.05     58.59     28.67     27.30     77.01     90.90     20.96     90.77     37.39     22.73     46.64     36.00     53.80     88.28     11.47     31.72     77.41     70.59     57.55     48.29 
    92    52776.75   2075.75     91.50     50.79           80.41     65.81     72.35     29.94      7.13     53.18     46.01     60.09     81.42     53.31     99.05     94.24    -25.87     99.17     16.74      4.78     61.80      5.43     59.50     28.70     26.17     77.01     90.95     19.86     90.77     37.22     24.06     45.88     36.13     53.68     88.29     11.50     30.90     77.24     70.51     57.42     48.32 
    93    52779.48   2073.02     91.52     50.85           80.39     65.88     72.43     29.61      7.29     52.97     45.76     60.20     81.32     53.12     99.03     94.33    -25.81     99.16     17.20      5.09     62.04      6.67     59.23     28.06     26.45     77.06     91.08     20.48     90.77     37.14     24.10     45.38     35.93     53.55     88.27     11.89     31.33     77.32     70.57     57.59     48.48 
    94    52778.00   2074.50     91.52     50.92           79.91     66.23     72.13     29.48      6.26     53.53     45.66     60.27     81.22     53.20     99.02     94.23    -21.91     99.16     17.66      5.67     62.74      6.17     59.15     26.95     25.87     77.12     90.95     20.36     90.77     36.33     24.37     45.82     36.44     54.06     88.29     11.71     31.35     77.30     70.43     57.70     48.37 
    95    52777.65   2074.85     91.52     50.88           79.83     65.99     72.38     29.21      6.49     53.53     45.71     60.25     81.12     52.98     98.98     94.11    -24.21     99.16     17.89      7.23     61.85      6.53     58.88     26.57     26.48     77.13     90.96     20.54     90.77     36.47     23.90     45.96     36.61     53.96     88.23     12.22     31.10     77.39     70.36     57.67     48.46 
    96    52775.46   2077.04     91.53     50.95           80.19     66.04     72.69     29.14      7.41     53.19     45.61     60.30     81.29     52.65     98.94     94.11    -20.63     99.16     17.71      7.50     61.94      5.83     58.81     26.39     26.58     77.09     91.03     20.65     90.77     36.94     23.06     44.56     36.81     53.83     88.18     12.08     31.65     77.42     70.18     57.57     48.52 
    97    52775.57   2076.93     91.54     51.02           80.62     66.34     72.66     29.04      8.13     53.32     45.76     60.43     81.30     52.35     98.93     94.25    -21.03     99.16     17.73      8.73     61.05      4.54     59.55     27.67     26.60     77.08     90.97     20.49     90.76     36.83     22.89     44.14     36.81     54.02     88.19     12.50     32.32     77.26     70.21     57.57     48.51 
    98    52776.87   2075.63     91.54     51.05           80.69     66.79     72.37     28.95      8.05     53.72     46.03     60.45     81.39     51.94     98.97     94.39    -23.27     99.16     18.16      8.71     61.49      3.88     61.43     28.03     26.04     77.00     91.09     21.07     90.77     37.27     22.72     44.00     36.51     53.62     88.10     13.00     32.85     77.33     70.21     57.42     48.42 
    99    52774.69   2077.81     91.54     50.99           80.67     67.06     72.46     29.48      7.63     53.51     46.13     60.57     81.39     51.80     99.01     94.49    -21.62     99.16     17.78      8.96     61.72      4.44     60.30     29.24     23.96     76.99     91.03     20.48     90.76     37.20     21.21     43.62     36.35     53.48     88.10     12.84     33.04     77.28     70.09     57.55     48.45 
   100    52772.75   2079.75     91.54     50.95           80.84     66.88     72.22     29.55      7.28     53.58     45.49     60.46     81.38     52.06     98.96     94.60    -21.80     99.16     18.00     10.13     61.74      4.40     61.48     29.41     21.28     77.04     91.00     20.80     90.77     36.53     21.44     43.60     36.36     53.30     88.11     13.07     32.85     77.31     70.09     57.35     48.33 
   101    52772.32   2080.18     91.52     50.90           81.05     67.19     71.96     29.03      7.10     53.40     45.58     60.52     81.33     52.10     98.96     94.53    -20.20     99.16     17.03      9.57     61.74      4.16     60.97     29.53     20.08     77.00     91.06     21.14     90.77     36.87     22.09     43.39     36.90     53.02     88.17     13.50     31.59     77.23     69.94     57.35     48.40 
   102    52772.43   2080.07     91.53     50.96           80.96     66.97     72.12     28.60      7.90     53.49     45.60     60.51     81.41     51.58     99.00     94.53    -18.63     99.16     15.49     10.98     62.24      3.73     60.29     29.73     20.86     77.01     91.17     21.29     90.77     37.09     20.99     44.18     37.20     52.95     88.18     13.89     31.54     77.06     69.95     57.15     48.61 
   103    52768.81   2083.69     91.53     50.90           81.30     66.95     72.33     29.19      9.17     53.38     45.67     60.25     81.45     51.38     98.97     94.59    -18.45     99.16     14.56     10.81     62.10      4.08     59.75     28.75     20.85     77.07     90.97     20.90     90.78     37.19     20.18     43.77     36.41     53.00     88.18     13.43     32.48     77.15     69.95     56.98     48.49 
   104    52766.97   2085.53     91.52     50.88           81.12     66.88     71.85     28.74      9.35     53.44     45.41     60.06     81.75     51.28     98.93     94.66    -16.54     99.16     13.85     10.38     62.35      3.27     61.23     27.69     21.08     77.08     91.07     20.55     90.79     35.94     21.18     43.82     36.80     53.65     88.18     13.09     32.00     77.19     69.86     57.11     48.30 
   105    52765.48   2087.02     91.51     50.83           81.30     66.95     71.50     28.84     10.21     53.51     45.40     59.94     81.72     50.93     98.96     94.60    -16.57     99.16     13.90      9.71     61.37      3.62     60.57     28.23     20.38     77.06     91.03     20.80     90.79     36.02     20.89     44.25     35.97     53.84     88.23     12.99     32.07     77.33     69.73     57.04     48.39 
