constructTestCases(): generating 37 specified cases ...  DONE
Procedure evaluateBatch()
Oracle probabilites : disabled
MABsolver_config: algorithms: UCBtuned , CP HenkyPenky , CPT Davor , Reset SingleMovingAvg
MABsolver_config: params: types:  Direct  Direct  Direct  
MABsolver_config: params: numInputs:  0  0  0  
MABsolver_config: params: weights:  [  0.708700  ]  [  42.830000  ]  [  50.000000  ]  
BanditTestBatch: casesIDs:  0  1  2  3  4  5  6  7  8  9  10  11  12  13  14  15  16  17  18  19  20  21  22  23  24  25  26  27  28  29  30  31  32  33  34  35  36  
BanditTestBatch: numCases: 37
BanditTestBatch: maxim sum reward: 54852.5
BanditTestBatch: random reward: 47776.5
Total repeats: 1000

           Batch performances                            By-cases performance as: Random-normalized optimality [%]

repeat     SumRew    Regret    Opt[%]  RNopt[%]          case01    case02    case03    case04    case05    case06    case07    case08    case09    case10    case11    case12    case13    case14    case15    case16    case17    case18    case19    case20    case21    case22    case23    case24    case25    case26    case27    case28    case29    case30    case31    case32    case33    case34    case35    case36    case37 
    66    52114.79   2737.71     91.00     49.74           85.97     75.21     67.76     15.80      8.16     58.97     55.94     72.57     86.42     28.93     99.15     95.80     72.73     99.60     12.42     17.17     67.58     10.00     55.09     -2.34     16.12     30.11     88.18     10.11     90.80     35.01     56.69     31.47     35.54     62.89     17.76     25.01     35.40     78.93     73.81     33.59     35.98 
    67    52115.19   2737.31     91.00     49.66           86.78     75.32     67.85     16.10      7.63     59.15     56.06     72.97     86.79     28.98     99.13     95.71     75.22     99.60     12.24     17.41     67.76      8.06     54.87     -3.76     14.87     30.19     88.27     10.39     90.80     35.20     55.94     31.18     35.14     61.68     17.27     25.64     34.41     79.23     73.63     33.85     35.98 
    68    52113.28   2739.22     91.02     49.83           87.03     75.47     67.88     15.65      6.54     59.59     55.77     72.77     86.73     29.14     99.13     95.66     75.59     99.60     12.65     18.43     68.18      9.41     56.24     -4.16     14.24     30.24     88.39     11.56     90.80     35.40     58.43     30.67     34.03     62.00     16.66     25.35     35.42     79.12     73.80     34.03     36.13 
    69    52108.99   2743.51     91.02     49.86           87.28     75.32     67.88     15.09      5.07     59.78     54.99     72.36     86.47     29.19     99.09     95.80     72.75     99.60     13.33     18.26     68.35     10.14     58.26     -4.35     14.90     30.18     88.29     12.17     90.80     36.01     57.45     32.33     34.53     61.72     16.22     25.73     36.68     79.25     73.57     34.01     36.33 
    70    52105.09   2747.41     91.02     49.67           87.40     75.73     67.86     14.67      5.08     59.76     55.42     71.89     86.73     29.54     99.09     95.86     65.14     99.60     14.29     17.90     67.09     10.86     58.09     -4.34     15.31     30.12     88.30     12.48     90.80     36.58     56.65     32.72     34.11     61.71     15.79     26.41     36.17     79.07     73.54     34.07     36.40 
    71    52101.31   2751.19     91.02     49.70           87.94     75.74     68.17     15.42      6.34     59.92     55.52     71.75     86.68     29.61     99.17     95.95     64.51     99.60     14.65     17.75     67.04      9.58     57.92     -5.01     17.07     30.18     88.28     13.41     90.80     36.41     55.42     32.51     34.08     62.24     15.38     25.49     36.13     79.00     73.47     34.57     36.15 
    72    52100.06   2752.44     91.04     49.66           87.56     75.63     68.44     14.04      6.79     60.49     55.10     71.97     86.63     30.13     99.24     95.80     62.22     99.60     13.89     19.26     67.28     10.83     57.17     -4.44     17.00     30.16     88.40     13.93     90.80     36.29     54.44     33.63     33.87     62.38     14.97     24.57     36.44     79.10     73.59     34.16     36.24 
    73    52088.89   2763.61     90.98     49.33           87.59     75.11     67.92     13.50      5.56     60.49     54.94     72.12     86.50     29.88     99.23     95.86     61.92     99.60     12.88     18.72     66.82      8.77     57.59     -4.22     15.51     30.15     88.41     12.96     90.80     36.63     55.76     31.18     33.77     62.70     14.50     23.96     35.69     78.97     73.52     33.93     36.00 
    74    52101.88   2750.62     90.99     49.53           87.81     74.61     68.35     13.95      4.58     60.89     55.33     72.10     86.59     29.90     99.24     95.91     65.68     99.60     12.43     18.02     66.41      9.19     60.03     -3.32     11.89     30.07     88.34     12.98     90.80     36.80     56.47     31.50     35.25     63.57     15.48     24.12     35.22     78.92     73.67     34.20     35.96 
    75    52097.73   2754.77     90.98     49.57           87.76     74.60     68.00     14.49      3.93     61.24     55.02     72.20     86.64     29.97     99.23     95.70     67.47     99.60     12.00     17.51     66.72      8.53     60.64     -1.55     11.36     30.14     88.33     13.39     90.80     37.16     55.66     31.70     35.17     63.88     15.09     24.58     34.85     78.78     73.52     34.30     35.71 
    76    52100.71   2751.79     90.99     49.66           87.45     74.82     68.39     14.46      3.29     61.88     55.29     72.15     86.56     30.28     99.27     95.79     67.11     99.60     12.37     16.49     67.21      8.68     60.29     -1.65     12.21     30.14     88.35     12.98     90.80     37.23     58.67     30.39     35.77     63.97     14.82     24.85     34.91     78.70     73.72     34.52     35.71 
    77    52101.55   2750.95     91.01     49.95           87.40     74.08     68.96     15.53      3.61     62.22     55.70     72.33     86.52     30.21     99.34     95.84     74.55     99.60     12.47     16.02     67.27      9.35     61.74     -0.81      8.57     30.10     88.30     12.96     90.80     36.81     59.03     31.64     35.56     64.76     14.45     25.01     35.47     78.85     73.64     34.58     35.72 
    78    52099.73   2752.77     91.01     49.89           87.18     74.48     69.18     15.25      4.91     62.69     55.68     72.25     86.68     30.14     99.28     95.77     71.79     99.60     11.79     17.09     66.72      8.21     60.92     -0.75      8.31     30.13     88.15     13.32     90.80     36.49     59.04     33.03     35.74     64.97     14.06     25.33     34.86     78.76     73.68     34.75     35.69 
    79    52106.89   2745.61     91.02     49.97           87.29     74.58     69.67     15.31      4.57     62.53     55.96     72.32     86.49     29.86     99.27     95.89     71.65     99.60     11.14     15.44     66.51      8.61     61.65      1.06      8.46     30.15     88.24     13.95     90.80     36.83     58.18     34.18     35.06     65.02     14.97     25.38     35.48     78.67     73.66     34.73     35.78 
    80    52099.24   2753.26     91.02     49.99           87.80     74.93     70.20     14.70      4.65     62.52     56.01     72.05     86.71     29.87     99.31     95.81     74.25     99.60     10.00     15.67     65.40      9.75     61.75      0.87     10.00     30.21     88.15     13.51     90.80     35.71     56.93     34.00     35.21     65.11     14.66     24.98     36.17     78.57     73.44     34.67     35.79 
    81    52106.69   2745.81     91.01     49.72           87.56     74.58     69.85     14.96      3.70     61.59     56.18     72.15     86.86     30.38     99.31     95.93     68.40     99.60      9.88     15.06     65.41      8.89     62.07      0.64     10.12     30.22     87.95     14.36     90.80     35.54     55.85     32.87     35.86     65.14     15.61     25.45     34.40     78.41     73.66     34.75     35.73 
    82    52102.85   2749.65     90.99     49.70           87.71     74.80     70.00     14.31      3.39     61.62     55.87     72.20     87.13     30.57     99.20     95.95     71.71     99.60      8.78     13.98     65.05      8.05     60.34      1.33     10.54     30.26     88.11     14.49     90.80     35.74     57.20     32.52     35.34     65.09     15.16     24.84     34.61     78.57     73.49     34.68     35.73 
    83    52098.10   2754.40     90.97     49.58           87.64     74.76     69.66     14.35      3.41     60.88     55.80     72.21     87.33     30.47     99.19     95.90     73.49     99.60      8.19     14.38     65.37      6.51     58.51      0.72      9.49     30.30     88.17     14.65     90.80     35.77     57.88     32.88     35.44     65.32     14.74     24.16     34.06     78.46     73.66     34.65     35.52 
    84    52094.69   2757.81     90.95     49.53           87.90     74.76     69.17     14.19      2.78     60.17     55.89     72.16     87.51     30.39     99.15     95.86     73.57     99.60      8.33     13.97     65.10      5.71     58.14      0.63     12.29     30.36     88.19     15.41     90.80     35.93     55.87     32.86     35.86     64.80     14.37     23.69     34.88     78.54     73.58     34.57     35.67 
    85    52096.76   2755.74     90.98     49.65           88.35     74.76     68.09     15.26      3.27     60.39     56.32     72.23     87.57     30.28     99.16     95.91     72.24     99.60      8.94     12.63     64.42      7.76     58.42      0.64     12.75     30.39     88.38     15.52     90.80     36.30     55.67     33.74     36.01     64.40     13.95     24.20     36.06     78.64     73.64     34.61     35.74 
    86    52093.55   2758.95     90.96     49.45           88.33     74.56     68.49     15.88      2.13     60.40     56.39     72.33     87.79     30.33     99.24     96.02     67.21     99.60      8.14     12.09     64.44      6.74     58.21      1.43     13.49     30.42     88.45     14.87     90.80     35.99     55.78     34.17     35.57     64.45     13.59     24.20     35.58     78.54     73.63     34.53     35.76 
    87    52098.43   2754.07     90.94     49.24           88.44     74.11     67.77     16.63      1.98     60.34     56.25     72.47     87.63     30.30     99.26     96.06     63.22     99.60      8.28     12.03     63.43      5.75     57.31      0.35     12.37     30.42     88.39     15.36     90.80     35.82     57.24     34.93     35.95     64.30     14.26     24.26     33.93     78.47     73.80     34.65     35.75 
    88    52095.93   2756.57     90.94     49.15           88.23     73.92     68.41     16.21      1.52     60.69     56.39     72.53     87.52     30.67     99.28     95.94     55.68     99.60      8.64     12.12     63.68      5.23     57.59      0.09     14.36     30.37     88.35     16.00     90.80     35.87     58.61     35.85     35.68     64.09     13.89     23.84     34.21     78.53     73.67     34.57     35.94 
    89    52103.20   2749.30     90.95     49.27           88.36     73.56     69.19     16.25      1.81     60.54     56.01     72.43     87.21     30.72     99.29     95.90     56.85     99.60      8.31     11.91     63.66      5.84     60.22      1.60     12.72     30.35     88.24     16.50     90.80     36.01     57.90     36.33     35.52     63.96     14.81     23.96     33.55     78.40     73.83     34.55     36.16 
    90    52104.11   2748.39     90.95     49.26           88.29     73.63     69.27     16.36      3.09     60.88     56.06     72.33     87.06     30.49     99.29     95.83     54.89     99.60      8.00     11.70     63.67      4.89     60.60      2.55     12.36     30.33     88.37     16.50     90.80     36.26     56.39     37.78     35.71     64.03     14.44     23.68     34.18     78.56     73.96     34.48     36.15 
    91    52113.04   2739.46     90.97     49.40           88.66     73.77     68.70     16.75      3.24     60.97     55.90     72.08     87.38     30.50     99.32     95.80     55.16     99.60      7.91     12.23     63.93      5.71     61.43      3.15     13.05     30.35     88.38     16.42     90.80     36.59     56.54     38.08     35.61     64.23     15.28     23.04     33.96     78.65     74.13     34.50     36.09 
    92    52122.83   2729.67     90.99     49.40           87.59     73.48     68.67     17.48      3.08     61.47     56.12     72.07     87.57     30.37     99.34     95.71     53.70     99.60      6.96     12.90     64.33      5.87     62.30      2.70     11.91     30.36     88.34     17.47     90.80     36.84     55.94     37.74     36.09     64.20     16.14     22.51     34.57     78.68     74.30     34.58     36.24 
    93    52119.88   2732.62     91.00     49.44           87.78     73.23     68.77     17.19      2.15     61.65     55.82     72.03     87.72     30.87     99.34     95.78     55.70     99.60      7.31     13.84     64.09      6.88     64.00      1.39     12.00     30.39     88.48     17.15     90.80     37.08     54.95     36.60     36.00     64.51     15.76     22.06     34.49     78.59     74.27     34.54     36.48 
    94    52120.70   2731.80     90.99     49.23           87.79     73.15     69.19     16.68      1.89     61.78     56.01     71.88     87.77     30.79     99.35     95.90     51.06     99.60      8.72     14.47     63.87      5.96     62.91      1.82     11.49     30.35     88.48     17.86     90.80     35.80     55.18     35.43     35.78     63.71     16.56     21.68     34.20     78.50     74.15     34.61     36.49 
    95    52128.17   2724.33     91.00     49.21           87.62     73.57     69.07     16.77      2.46     62.04     55.96     71.98     87.93     30.73     99.38     95.97     52.00     99.60      9.47     14.81     63.31      6.95     63.05      1.73     10.82     30.36     88.63     17.57     90.80     35.54     53.66     33.11     36.28     63.63     17.33     21.38     33.38     78.60     74.31     34.50     36.45 
    96    52131.89   2720.61     91.00     49.34           87.87     73.42     69.00     16.92      2.49     61.16     55.65     72.19     87.93     30.40     99.34     96.07     56.04     99.60     11.04     15.28     62.27      7.50     63.50      2.81     11.33     30.33     88.69     17.30     90.80     35.56     53.22     33.42     35.73     63.55     18.11     21.10     32.25     78.49     74.41     34.58     36.42 
    97    52129.19   2723.31     90.98     49.18           88.16     73.26     68.68     17.03      1.72     61.73     55.26     72.03     88.10     30.67     99.36     96.06     52.78     99.60     10.72     14.91     62.80      5.57     61.77      3.78     13.48     30.34     88.55     16.92     90.80     35.61     51.97     33.97     35.20     63.32     17.79     21.46     32.45     78.45     74.49     34.54     36.36 
    98    52136.15   2716.35     90.98     49.31           88.45     73.46     68.20     17.28      2.15     61.74     55.00     72.13     88.21     30.59     99.33     96.10     54.90     99.60     10.82     14.15     62.12      5.31     62.96      4.93     13.31     30.30     88.53     16.84     90.80     35.86     52.49     34.56     35.30     62.86     18.53     21.68     32.00     78.60     74.43     34.56     36.31 
    99    52132.39   2720.11     90.98     49.32           88.69     73.99     68.38     16.82      2.69     61.30     54.82     72.22     88.19     30.64     99.33     96.01     55.56     99.60     11.31     13.94     62.22      6.06     63.21      4.59     13.78     30.25     88.51     15.82     90.80     36.29     51.11     35.27     35.40     63.22     18.15     20.99     31.88     78.50     74.51     34.57     36.30 
   100    52132.78   2719.72     90.97     49.24           86.52     73.87     68.60     16.45      1.39     61.69     55.03     72.47     88.29     30.67     99.36     96.03     54.60     99.60     11.80     13.47     62.32      5.80     63.34      4.93     14.40     30.30     88.50     16.16     90.80     36.50     49.44     36.21     36.03     63.53     17.77     20.37     31.64     78.59     74.64     34.69     36.18 
   101    52132.78   2719.72     90.97     49.35           86.69     73.90     69.09     16.36      1.10     62.14     55.18     72.58     88.09     30.67     99.33     95.97     56.83     99.60     12.67     13.00     62.75      6.34     62.75      5.80     14.30     30.33     88.64     17.04     90.80     36.68     49.49     36.24     35.87     63.77     17.40     20.01     30.51     78.67     74.71     34.49     36.18 
   102    52130.64   2721.86     90.97     49.43           86.94     73.88     69.27     17.20      0.76     62.42     55.10     72.50     87.95     30.68     99.29     96.00     59.80     99.60     10.98     13.20     62.71      6.27     63.88      4.60     14.35     30.33     88.44     17.49     90.80     36.87     48.39     37.36     36.38     63.42     17.10     20.34     30.54     78.59     74.80     34.47     36.08 
   103    52134.61   2717.89     90.99     49.50           86.64     73.72     69.44     17.28      1.13     62.64     55.37     72.52     87.93     30.76     99.30     95.95     59.03     99.60     11.46     13.01     62.14      7.18     64.35      4.10     14.41     30.33     88.48     18.00     90.80     37.25     48.66     38.41     36.07     63.54     17.81     19.90     30.62     78.52     74.69     34.49     36.12 
   104    52137.26   2715.24     90.98     49.43           86.85     73.78     69.60     17.13      0.80     62.04     55.34     72.34     88.16     30.62     99.32     95.87     56.35     99.60     11.73     12.44     62.56      7.12     63.71      4.54     15.62     30.31     88.44     17.88     90.80     37.17     48.41     38.64     36.18     63.86     18.50     19.61     30.22     78.56     74.60     34.50     35.89 
   105    52134.96   2717.54     90.98     49.48           87.18     73.87     69.50     16.98      1.53     62.16     55.49     72.34     88.00     30.65     99.29     95.93     56.00     99.60     12.00     14.03     62.17      5.71     63.20      5.32     16.95     30.29     88.36     18.15     90.80     37.28     47.15     39.45     36.32     63.53     18.12     19.93     29.82     78.64     74.47     34.50     35.99 
