constructTestCases(): generating 37 specified cases ...  DONE
Procedure evaluateBatch()
Oracle probabilites : disabled
MABsolver_config: algorithms: VoterUCBT , CP Disabled , CPT Davor , Reset AllZero
MABsolver_config: params: types:  Linear  Linear  Linear  Direct  Direct  
MABsolver_config: params: numInputs:  2  2  1  0  0  
MABsolver_config: params: weights:  [  1.000000  -0.100000  -0.400000  ]  [  0.800000  -0.100000  -0.300000  ]  [  0.000000  1.000000  ]  [  43.000000  ]  [  1.000000  ]  
BanditTestBatch: casesIDs:  0  1  2  3  4  5  6  7  8  9  10  11  12  13  14  15  16  17  18  19  20  21  22  23  24  25  26  27  28  29  30  31  32  33  34  35  36  
BanditTestBatch: numCases: 37
BanditTestBatch: maxim sum reward: 54852.5
BanditTestBatch: random reward: 47776.5
Total repeats: 1000

           Batch performances                            By-cases performance as: Random-normalized optimality [%]

repeat     SumRew    Regret    Opt[%]  RNopt[%]          case01    case02    case03    case04    case05    case06    case07    case08    case09    case10    case11    case12    case13    case14    case15    case16    case17    case18    case19    case20    case21    case22    case23    case24    case25    case26    case27    case28    case29    case30    case31    case32    case33    case34    case35    case36    case37 
    72    52478.96   2373.54     90.73     50.20           86.39     71.61     69.39     27.59      7.10     35.72     47.78     54.51     82.82     44.42     99.44     95.24     28.61     99.19     12.50     21.11     65.33     -2.50     48.50     14.59     27.89     75.03     92.43     27.90     49.49     33.49     28.81     49.33     43.34     58.00     87.68     13.78     24.47     76.83     70.57     46.07     43.08 
    73    52482.32   2370.18     90.76     50.45           85.51     72.00     70.41     27.93      7.00     35.96     47.76     54.06     83.29     44.06     99.47     95.41     30.68     99.18     12.60     23.47     66.16     -2.74     49.45     14.23     27.78     75.04     92.50     28.23     49.48     33.82     30.34     49.95     43.49     58.14     87.68     14.17     23.62     76.79     70.65     46.20     42.99 
    74    52483.39   2369.11     90.77     50.57           85.97     71.32     71.43     28.29      7.28     36.49     48.10     54.14     83.32     43.93     99.56     95.34     34.05     99.18     12.70     22.52     66.65     -1.89     49.97     14.02     26.59     75.03     92.50     27.81     49.48     34.10     29.30     49.87     43.22     58.50     87.64     14.70     23.49     76.73     70.73     46.18     42.74 
    75    52478.59   2373.91     90.75     50.24           86.19     71.24     71.17     27.79      6.22     35.87     48.35     54.15     83.20     43.86     99.58     95.27     31.47     99.18     12.53     22.13     66.19     -0.80     47.04     13.99     23.84     74.97     92.51     28.30     49.48     34.17     28.14     49.55     43.00     58.38     87.66     14.49     23.45     76.62     70.63     46.15     42.81 
    76    52474.37   2378.13     90.73     50.10           86.29     71.49     70.71     26.60      5.92     35.55     48.14     54.28     83.15     43.76     99.49     95.36     29.47     99.17     12.11     22.28     65.50     -1.32     47.97     12.81     25.68     74.87     92.39     26.55     49.48     34.48     28.56     49.79     43.13     58.47     87.61     14.17     23.49     76.61     70.55     46.04     42.98 
    77    52473.01   2379.49     90.74     50.12           86.55     71.10     70.60     26.68      5.27     35.23     47.92     54.31     82.95     43.92     99.51     95.26     33.25     99.17      9.61     21.73     65.35      0.78     50.44     10.96     23.43     74.84     92.47     26.81     49.48     34.51     29.04     49.71     43.62     58.44     87.66     13.65     23.94     76.74     70.41     46.10     42.88 
    78    52472.33   2380.17     90.73     50.19           86.33     71.33     70.08     27.25      4.20     34.62     47.69     54.17     83.19     43.70     99.48     95.38     34.87     99.17     11.79     22.56     64.97      1.54     51.69     11.11     21.03     74.79     92.45     26.43     49.48     34.53     29.30     50.67     43.90     58.00     87.59     14.11     23.16     76.65     70.45     46.12     43.10 
    79    52471.62   2380.88     90.73     50.22           86.13     71.75     71.32     26.78      4.29     34.73     47.54     54.02     83.13     43.62     99.47     95.44     33.67     99.17     13.67     22.53     65.22      0.00     53.14     10.78     23.34     74.78     92.40     26.14     49.48     34.85     28.54     50.68     43.45     57.78     87.62     14.23     22.15     76.62     70.36     46.11     43.30 
    80    52470.06   2382.44     90.74     50.31           86.33     72.00     71.30     26.30      6.60     35.06     47.93     53.89     83.11     43.56     99.44     95.34     33.50     99.18     14.75     23.17     64.70      0.50     54.18     10.70     22.90     74.81     92.48     25.87     49.49     34.92     28.87     50.23     43.38     58.42     87.62     13.65     21.17     76.52     70.26     46.17     43.27 
    81    52473.99   2378.51     90.75     50.43           85.58     72.30     71.26     26.12      6.58     34.31     47.62     53.98     83.27     43.83     99.44     95.40     34.32     99.18     15.80     23.46     64.64      1.98     55.26     11.70     21.38     74.75     92.37     25.38     49.49     35.37     29.71     49.76     44.19     58.72     87.64     13.13     21.32     76.69     70.38     46.22     43.39 
    82    52473.66   2378.84     90.73     50.30           85.78     72.23     70.59     25.46      7.11     34.44     47.47     53.85     83.16     43.93     99.44     95.40     30.24     99.18     17.56     22.44     64.34      2.44     56.32     11.87     21.46     74.74     92.49     24.55     49.49     35.37     29.50     49.98     44.15     58.77     87.63     13.54     19.59     76.63     70.46     46.09     43.50 
    83    52470.25   2382.25     90.72     50.33           85.61     72.21     70.67     25.88      6.22     34.60     47.18     53.44     83.05     43.63     99.38     95.42     33.73     99.18     17.35     22.73     64.80      1.45     55.83     12.77     19.81     74.76     92.54     24.97     49.49     35.52     28.58     49.91     44.62     58.48     87.65     14.11     20.37     76.52     70.33     45.91     43.48 
    84    52468.90   2383.60     90.71     50.25           85.76     72.27     70.95     26.22      5.49     34.95     46.95     53.04     82.83     43.50     99.37     95.51     30.24     99.18     18.10     23.17     64.88      2.14     56.50     13.62     18.19     74.85     92.65     25.35     49.49     35.72     29.33     49.21     44.69     58.44     87.65     13.93     18.92     76.40     70.43     45.89     43.41 
    85    52466.40   2386.10     90.70     50.22           85.36     72.16     70.75     25.65      5.95     35.00     47.07     52.98     83.11     43.63     99.30     95.35     32.00     99.17     17.65     23.29     64.68      1.88     57.36     14.07     17.93     74.82     92.58     25.63     49.49     34.99     27.75     48.42     44.23     57.97     87.61     14.15     20.14     76.28     70.50     45.96     43.28 
    86    52467.69   2384.81     90.70     50.11           85.65     72.06     70.30     25.98      5.49     35.02     47.21     53.13     83.42     43.43     99.35     95.44     27.44     99.17     17.44     22.95     64.74      0.93     57.93     13.15     19.53     74.90     92.64     24.94     49.49     34.77     28.81     48.47     44.44     57.61     87.59     14.82     19.54     76.14     70.48     46.17     43.42 
    87    52464.97   2387.53     90.68     50.07           85.45     71.80     70.97     26.22      5.49     34.94     47.35     53.09     83.26     43.23     99.34     95.40     26.67     99.17     17.24     22.45     64.78     -0.23     58.21     14.45     19.91     74.93     92.75     25.15     49.49     35.10     29.53     47.52     44.40     57.35     87.55     14.70     19.11     76.08     70.38     46.11     43.31 
    88    52468.52   2383.98     90.69     50.03           85.39     71.59     71.30     26.30      4.73     34.98     47.31     53.08     83.32     43.49     99.38     95.45     27.73     99.17     16.36     23.18     64.98      0.00     59.36     14.82     16.55     74.91     92.75     25.47     49.49     35.08     28.91     46.58     44.45     57.57     87.53     15.30     18.47     76.26     70.49     46.10     43.18 
    89    52469.29   2383.21     90.69     50.10           85.64     71.24     71.69     26.20      5.06     35.25     47.60     52.94     83.32     43.86     99.43     95.39     27.87     99.17     16.63     23.00     65.57     -0.22     59.15     14.97     18.11     74.94     92.67     25.35     49.49     35.33     29.44     45.92     44.66     57.46     87.54     14.73     18.06     76.29     70.46     46.12     43.24 
    90    52471.52   2380.98     90.69     50.05           85.16     71.04     71.91     26.28      3.77     35.31     47.73     53.04     83.37     44.14     99.49     95.47     29.78     99.17     16.00     22.37     65.60     -0.22     57.07     13.99     18.40     74.92     92.86     25.65     49.49     35.29     30.37     44.86     44.89     57.63     87.52     14.19     18.79     76.28     70.55     46.49     43.16 
    91    52472.52   2379.98     90.71     50.13           85.36     71.11     71.63     25.92      4.21     35.76     47.98     53.04     83.31     44.43     99.48     95.55     30.55     99.17     15.82     22.93     65.49      0.66     58.73     14.81     17.19     74.89     92.80     24.63     49.49     35.47     30.64     44.41     44.56     57.46     87.51     13.77     19.30     76.30     70.51     46.72     43.37 
    92    52469.17   2383.33     90.71     50.13           85.09     71.26     72.17     25.91      4.59     35.61     48.06     52.85     83.27     44.13     99.46     95.46     32.83     99.17     15.00     23.48     65.41      0.22     60.54     13.97     16.78     74.86     92.87     24.08     49.49     35.71     29.10     44.61     44.46     56.93     87.50     13.30     19.94     76.18     70.46     46.76     43.47 
    93    52472.28   2380.22     90.73     50.37           85.35     71.53     72.58     25.56      4.36     36.11     48.30     52.91     83.21     44.40     99.48     95.59     39.78     99.17     15.70     24.87     65.01     -0.22     60.52     14.21     16.13     74.87     92.76     24.17     49.49     36.02     28.40     44.77     44.08     56.80     87.52     13.79     19.39     76.35     70.40     46.74     43.51 
    94    52474.61   2377.89     90.73     50.46           85.26     71.23     72.45     25.53      4.08     36.31     48.20     52.94     83.25     44.76     99.40     95.59     40.85     99.17     16.17     23.97     64.83      0.21     59.53     16.00     16.85     74.87     92.86     23.69     49.49     36.27     29.76     44.26     43.99     56.71     87.55     13.56     20.21     76.48     70.44     46.67     43.47 
    95    52478.36   2374.14     90.73     50.44           85.26     71.62     72.40     25.33      3.51     36.48     48.24     52.94     83.33     45.02     99.37     95.58     41.68     99.17     16.21     24.91     65.03     -0.63     58.88     16.49     18.57     74.95     92.94     23.93     49.49     36.36     27.89     42.43     43.50     56.89     87.58     13.18     20.28     76.73     70.52     46.70     43.45 
    96    52479.88   2372.62     90.73     50.31           85.35     71.68     72.31     25.58      2.89     36.01     48.11     53.00     83.33     44.97     99.39     95.70     39.38     99.17     16.67     24.31     64.71     -0.21     58.63     16.33     17.58     74.95     92.87     24.17     49.48     36.24     27.28     42.11     43.80     56.78     87.56     13.72     20.01     76.89     70.61     46.72     43.33 
    97    52479.60   2372.90     90.71     50.32           85.15     71.97     72.06     25.64      2.52     36.07     47.87     53.11     83.41     44.95     99.43     95.90     41.65     99.17     16.08     23.02     65.09     -0.62     58.74     18.05     18.02     74.94     92.90     24.16     49.48     35.50     26.74     42.16     43.71     56.58     87.59     13.55     19.69     76.82     70.73     46.77     43.04 
    98    52482.77   2369.73     90.73     50.38           85.18     72.16     72.14     26.29      1.02     36.44     47.79     53.15     83.64     44.99     99.39     95.92     40.41     99.17     15.51     22.31     65.02      0.82     59.53     18.53     18.37     74.88     92.81     24.15     49.48     35.79     27.56     41.80     44.13     56.74     87.59     13.50     20.21     76.91     70.82     46.80     42.95 
    99    52481.46   2371.04     90.73     50.42           85.31     72.23     71.80     25.93      0.79     35.76     47.87     53.07     83.74     45.12     99.41     95.91     42.22     99.17     15.35     22.42     64.79      1.41     60.00     18.52     18.87     74.88     92.75     24.15     49.48     35.61     27.68     42.03     43.90     56.77     87.57     13.28     20.41     76.87     70.89     46.98     42.76 
   100    52480.39   2372.11     90.73     50.35           85.32     72.43     71.70     25.52      0.22     35.92     47.83     53.20     83.61     45.20     99.42     95.95     41.80     99.17     14.80     23.33     65.02      1.80     59.56     18.03     19.84     74.89     92.89     24.05     49.48     35.79     26.72     41.63     43.08     56.66     87.58     13.54     19.83     76.94     70.80     46.92     42.61 
   101    52480.58   2371.92     90.74     50.34           85.21     72.32     71.88     25.47     -0.28     35.43     47.71     53.27     83.72     45.31     99.41     95.92     40.59     99.17     15.25     23.83     64.89      2.18     58.00     18.13     21.03     74.92     92.94     24.33     49.48     36.09     26.63     41.73     43.19     56.51     87.58     13.24     20.15     76.83     70.88     46.88     42.77 
   102    52480.61   2371.89     90.75     50.38           85.24     72.04     72.49     24.94      0.65     34.97     47.88     53.31     83.58     45.53     99.48     95.86     39.80     99.17     14.90     25.36     64.80      2.16     58.88     17.12     21.10     74.91     93.01     24.81     49.48     36.02     27.01     41.73     42.88     56.82     87.59     13.49     20.09     77.00     70.78     46.73     42.56 
   103    52479.61   2372.89     90.75     50.36           85.34     72.18     72.23     25.23      1.46     35.28     48.19     53.23     83.68     45.12     99.47     95.97     38.06     99.17     14.95     24.66     65.18      2.33     58.93     17.13     22.10     74.88     93.02     24.38     49.48     35.25     27.84     40.74     43.28     56.57     87.63     13.32     19.78     76.95     70.73     46.80     42.61 
   104    52481.74   2370.76     90.76     50.50           85.73     72.22     71.90     25.87      1.28     35.08     48.31     53.22     83.63     45.11     99.51     95.99     38.65     99.17     15.58     23.85     65.29      4.23     56.44     18.62     23.15     74.95     92.86     24.62     49.48     35.37     27.95     41.51     43.44     56.82     87.62     13.88     19.97     77.08     70.65     46.87     42.50 
   105    52484.23   2368.27     90.77     50.50           85.62     72.01     72.25     25.66      0.95     34.67     48.34     53.23     83.89     45.00     99.50     95.86     38.10     99.17     16.00     24.57     65.43      4.95     57.20     18.73     20.99     74.94     92.95     24.59     49.48     35.71     28.36     41.16     43.32     56.87     87.66     14.24     19.73     77.02     70.81     46.87     42.56 
