constructTestCases(): generating 37 specified cases ...  DONE
Procedure evaluateBatch()
Oracle probabilites : disabled
MABsolver_config: algorithms: UCBtuned , CP Disabled , CPT Davor , Reset AllMovingCutoff
MABsolver_config: params: types:  Direct  Direct  Direct  Direct  Direct  
MABsolver_config: params: numInputs:  0  0  0  0  0  
MABsolver_config: params: weights:  [  0.770000  ]  [  2.000000  ]  [  1.000000  ]  [  50.000000  ]  [  1.000000  ]  
BanditTestBatch: casesIDs:  0  1  2  3  4  5  6  7  8  9  10  11  12  13  14  15  16  17  18  19  20  21  22  23  24  25  26  27  28  29  30  31  32  33  34  35  36  
BanditTestBatch: numCases: 37
BanditTestBatch: maxim sum reward: 54852.5
BanditTestBatch: random reward: 47776.5
Total repeats: 1000

           Batch performances                            By-cases performance as: Random-normalized optimality [%]

repeat     SumRew    Regret    Opt[%]  RNopt[%]          case01    case02    case03    case04    case05    case06    case07    case08    case09    case10    case11    case12    case13    case14    case15    case16    case17    case18    case19    case20    case21    case22    case23    case24    case25    case26    case27    case28    case29    case30    case31    case32    case33    case34    case35    case36    case37 
    59    52521.29   2331.21     91.24     48.18           93.15     71.89     72.88     14.31     -3.20     39.10     56.32     56.18     89.67     33.67     99.25     96.82    -27.46     99.60     19.32     -0.56     55.49     23.05     26.58     21.85     35.59     26.19     84.58     20.66     87.40     37.32     26.10     50.06     36.65     58.99     83.13     26.67     44.77     79.86     72.80     37.95     35.95 
    60    52515.48   2337.02     91.22     48.12           93.33     72.11     72.27     14.00     -3.70     40.27     55.90     55.80     89.83     33.40     99.24     96.88    -28.00     99.60     19.00      0.44     55.07     21.67     27.30     22.49     37.47     26.24     84.81     20.30     87.40     37.66     26.58     47.64     36.51     58.37     83.11     25.76     45.74     79.65     72.79     37.78     35.81 
    61    52517.41   2335.09     91.23     48.14           92.36     72.28     71.84     14.32     -3.19     40.59     55.50     55.93     89.85     33.88     99.20     96.93    -24.26     99.60     18.69      1.64     54.75     20.98     26.23     22.40     36.13     26.18     84.94     20.47     87.40     37.28     24.94     45.09     37.06     58.92     83.14     26.54     47.42     79.79     72.63     37.77     35.86 
    62    52521.16   2331.34     91.26     48.26           93.00     72.86     70.94     14.06     -2.60     39.84     55.58     55.98     90.07     34.03     99.13     96.98    -23.55     99.60     18.06      4.73     55.16     19.68     25.19     24.22     35.23     26.09     84.92     19.08     87.40     36.54     26.62     46.32     36.63     59.60     83.12     27.08     47.49     79.89     72.72     37.76     35.99 
    63    52516.06   2336.44     91.24     48.27           92.98     73.23     71.46     14.16     -2.56     39.29     55.37     56.08     89.82     33.94     99.22     97.02    -21.27     99.60     17.78      4.34     56.03     19.05     25.43     24.53     34.48     26.16     85.03     18.25     87.40     36.85     26.81     46.41     36.82     59.19     83.11     26.20     47.67     79.78     72.46     37.84     35.91 
    64    52516.22   2336.28     91.26     48.40           93.09     73.75     71.06     14.08     -1.91     39.08     55.03     56.07     89.75     34.24     99.28     97.07    -24.69     99.60     17.81      5.63     56.97     18.75     26.50     23.50     38.00     26.18     85.11     19.36     87.40     37.29     28.08     46.75     36.33     59.93     83.12     25.30     47.44     79.64     72.53     37.63     35.95 
    65    52520.28   2332.22     91.29     48.61           93.17     73.87     70.92     15.12     -2.99     38.91     54.88     56.08     90.00     33.95     99.21     97.04    -23.08     99.60     18.46      6.87     57.23     20.31     26.98     23.08     38.58     26.21     85.00     19.78     87.40     37.20     27.67     46.83     36.89     60.00     83.12     24.94     49.08     79.80     72.69     37.63     36.03 
    66    52519.50   2333.00     91.29     48.61           93.21     74.32     69.88     14.99     -3.37     39.89     55.29     55.54     90.11     34.06     99.27     97.01    -25.76     99.60     16.97      5.66     57.76     20.91     27.00     23.39     41.58     26.25     85.01     18.84     87.40     37.38     28.65     45.86     37.69     58.73     83.13     25.39     50.97     79.58     72.78     37.66     35.91 
    67    52522.12   2330.38     91.28     48.63           92.75     73.57     70.03     14.71     -3.32     40.54     56.10     55.57     89.83     34.02     99.22     96.98    -27.76     99.60     17.31      5.87     57.91     18.21     28.63     25.09     41.97     26.19     85.08     20.03     87.40     36.10     28.40     46.87     38.08     58.16     83.13     25.72     51.37     79.83     72.65     37.61     35.96 
    68    52512.97   2339.53     91.22     48.21           90.65     73.51     70.35     14.00     -4.17     40.81     56.56     55.54     89.40     33.85     99.20     97.06    -33.82     99.60     16.76      5.49     57.79     16.76     28.79     25.06     40.82     26.18     84.93     19.82     87.40     35.29     29.33     45.33     38.36     58.14     83.17     25.05     51.19     79.62     72.52     37.34     35.97 
    69    52511.67   2340.83     91.24     48.44           91.10     73.49     70.93     14.16     -4.11     40.68     56.57     55.43     89.22     33.57     99.22     97.07    -32.46     99.60     18.26      4.54     58.38     19.71     29.91     24.64     41.91     26.25     84.98     19.82     87.40     35.55     30.63     45.31     38.64     58.60     83.12     24.33     50.37     79.83     72.26     37.44     35.76 
    70    52514.37   2338.13     91.24     48.46           90.94     73.75     71.11     13.52     -3.49     41.83     56.61     55.30     89.14     33.71     99.17     97.04    -30.00     99.60     18.29      4.95     58.00     19.14     30.31     23.28     41.60     26.24     84.83     20.46     87.40     35.56     28.99     44.57     39.01     58.80     83.15     24.66     50.03     79.96     72.37     37.46     35.65 
    71    52512.00   2340.50     91.22     48.21           91.38     73.97     70.70     13.95     -4.62     42.20     56.45     55.28     89.07     33.83     99.14     97.08    -31.83     99.60     16.62      4.23     58.42     17.75     30.28     23.08     41.63     26.28     84.92     20.23     87.40     35.71     26.20     44.23     38.96     59.11     83.14     24.69     49.43     79.89     72.26     37.36     35.60 
    72    52509.74   2342.76     91.24     48.28           91.67     73.59     70.08     13.67     -3.78     41.25     56.46     55.46     89.04     33.68     99.14     96.91    -33.06     99.60     17.78      4.26     59.33     21.39     29.50     23.85     40.33     26.37     85.02     21.04     87.40     35.78     25.41     44.41     38.45     58.79     83.10     25.30     50.18     79.77     72.10     37.39     35.66 
    73    52506.67   2345.83     91.23     48.37           91.32     73.68     70.33     12.73     -3.58     41.79     56.50     54.86     89.25     33.70     99.11     96.88    -28.22     99.60     18.63      4.84     59.67     20.27     31.95     22.89     38.41     26.37     85.05     20.54     87.40     35.94     24.57     44.88     39.03     58.09     83.08     25.94     49.68     79.54     72.00     37.48     35.67 
    74    52508.24   2344.26     91.22     48.43           90.92     73.66     70.08     13.05     -2.93     41.23     56.66     54.98     89.34     33.73     99.19     96.82    -24.86     99.60     18.65      5.23     60.43     18.11     31.65     22.05     37.95     26.37     85.12     21.18     87.40     35.93     24.90     44.07     39.64     58.30     83.09     26.13     49.45     79.61     71.88     37.49     35.73 
    75    52509.92   2342.58     91.23     48.42           90.80     73.19     70.00     12.18     -2.22     40.53     57.23     54.67     89.06     33.89     99.17     96.80    -27.47     99.60     19.73      7.20     60.00     18.40     31.92     21.46     38.24     26.45     85.10     21.30     87.40     36.39     25.30     43.22     40.36     58.60     83.07     25.13     49.57     79.76     72.05     37.66     35.76 
    76    52509.92   2342.58     91.22     48.58           90.61     72.98     69.82     12.67     -2.41     40.76     57.56     54.70     89.32     33.81     99.07     96.71    -21.58     99.60     19.74      7.19     60.13     17.37     32.03     21.75     37.89     26.41     85.07     21.12     87.40     36.71     27.65     43.79     39.90     58.43     83.04     24.59     48.43     79.59     72.19     37.73     35.77 
    77    52507.52   2344.98     91.22     48.67           90.86     72.54     70.31     13.04     -2.60     41.00     57.15     54.84     89.17     33.82     99.10     96.66    -17.14     99.60     17.66      7.88     60.36     17.66     32.60     22.15     37.14     26.40     85.11     21.43     87.40     36.54     27.17     44.07     40.26     58.56     83.04     24.27     47.73     79.45     72.07     37.58     35.85 
    78    52507.69   2344.81     91.24     48.95           90.26     72.48     71.13     13.44     -2.35     41.64     57.30     55.07     89.10     34.17     99.01     96.60    -13.08     99.60     17.95      7.69     60.23     17.95     33.85     23.11     38.46     26.32     85.08     21.55     87.40     36.76     27.66     42.67     40.44     58.95     83.00     24.86     48.36     79.30     71.90     37.61     35.79 
    79    52510.01   2342.49     91.25     49.20           90.03     73.11     70.41     13.55     -3.09     41.80     56.91     55.09     89.29     34.55     98.96     96.55     -6.08     99.60     19.24      7.17     60.33     17.72     34.08     22.43     39.44     26.25     85.17     21.58     87.40     36.54     27.05     42.78     40.96     59.08     83.01     25.55     49.30     79.18     71.97     37.62     35.76 
    80    52511.24   2341.26     91.24     49.20           90.42     73.42     70.55     13.43     -3.61     41.46     56.99     55.00     89.10     34.70     99.00     96.53     -7.75     99.60     19.25      6.67     60.22     16.75     35.65     22.13     40.50     26.28     85.32     21.24     87.40     36.78     28.20     41.33     41.50     59.70     82.98     25.58     49.41     79.28     71.91     37.60     35.70 
    81    52508.95   2343.55     91.24     49.19           88.94     73.28     70.37     13.94     -3.36     41.06     57.01     54.87     89.15     34.67     98.96     96.42     -7.65     99.60     20.00      6.67     60.89     18.27     36.89     22.14     37.58     26.28     85.36     20.70     87.40     36.78     28.66     42.32     41.80     59.21     82.95     24.96     49.21     79.39     71.76     37.66     35.77 
    82    52510.61   2341.89     91.24     49.04           89.05     73.53     70.24     14.15     -3.59     41.43     56.78     54.79     89.01     34.86     98.97     96.46    -10.73     99.60     18.54      7.48     60.22     17.80     37.59     21.20     36.10     26.32     85.15     19.63     87.40     36.71     30.99     41.40     41.85     59.78     82.96     25.19     48.78     79.53     71.93     37.61     35.73 
    83    52509.35   2343.15     91.24     49.09           89.47     73.90     69.83     14.47     -2.74     40.88     57.19     54.74     88.83     35.06     99.01     96.45     -9.64     99.60     18.55      8.11     60.67     18.31     38.55     20.55     35.71     26.37     84.96     18.82     87.40     37.08     30.83     39.79     42.63     59.84     82.97     24.90     48.82     79.64     71.85     37.50     35.55 
    84    52513.04   2339.46     91.24     49.21           89.40     73.83     70.17     14.03     -2.58     40.98     57.49     54.87     88.90     34.73     98.96     96.40     -7.38     99.60     19.52      7.78     60.62     16.90     38.57     20.35     36.38     26.43     84.89     19.32     87.40     37.49     30.79     40.32     42.48     59.69     82.95     25.30     49.32     79.70     71.92     37.62     35.69 
    85    52518.31   2334.19     91.24     49.20           89.72     73.49     70.00     14.10     -2.22     41.08     57.15     54.69     89.24     34.72     98.99     96.32     -8.24     99.60     18.35      8.08     60.45     15.29     39.36     21.10     35.44     26.42     84.70     20.06     87.40     37.82     30.38     41.27     42.78     60.09     82.94     25.76     48.52     79.81     72.14     37.80     35.65 
    86    52517.10   2335.40     91.22     49.16           90.14     73.35     70.02     14.26     -3.10     41.40     56.70     54.63     89.36     34.40     99.00     96.34     -6.05     99.60     17.67      7.44     60.74     13.95     40.07     20.40     36.00     26.40     84.88     20.08     87.40     38.09     29.55     41.55     43.09     60.17     82.94     25.11     48.12     79.91     72.00     37.79     35.60 
    87    52517.99   2334.51     91.25     49.27           90.51     73.27     69.52     15.25     -1.92     40.90     56.29     54.80     89.18     34.58     98.99     96.38     -7.59     99.60     18.39      8.97     61.13     14.94     40.76     20.21     33.79     26.39     84.93     20.88     87.40     38.26     30.15     41.43     43.12     60.27     82.97     25.72     48.17     79.83     71.91     37.89     35.65 
    88    52517.12   2335.37     91.23     49.16           90.16     73.76     69.18     15.73     -2.46     40.30     56.45     54.77     89.25     34.81     98.97     96.22     -5.91     99.60     17.95      8.79     60.57     14.55     39.32     21.48     31.91     26.39     85.09     20.59     87.40     38.59     30.48     39.88     42.93     60.63     82.99     26.05     47.63     79.92     71.77     37.91     35.41 
    89    52513.89   2338.61     91.20     49.00           90.04     73.95     69.42     15.45     -3.00     39.58     56.53     54.58     89.15     34.62     98.97     96.32     -6.74     99.60     17.53      9.06     60.56     13.03     40.27     20.63     29.62     26.43     85.07     20.92     87.40     38.40     31.42     40.52     43.67     60.37     83.00     25.42     46.25     80.00     71.67     37.78     35.38 
    90    52511.88   2340.62     91.23     49.11           90.40     73.91     70.00     15.67     -3.46     39.18     56.38     54.65     89.08     34.56     99.06     96.33     -6.89     99.60     16.89     10.81     60.78     15.33     40.93     20.95     29.78     26.50     84.89     20.69     87.40     38.22     31.02     40.12     44.34     60.42     82.97     25.92     46.24     79.84     71.58     37.77     35.34 
    91    52510.48   2342.02     91.21     48.98           90.13     73.54     69.78     15.40     -2.14     39.81     56.03     54.86     88.98     34.54     99.07     96.26    -10.77     99.60     17.14     10.33     61.16     15.16     42.77     21.79     28.44     26.51     84.93     20.20     87.40     38.25     30.34     39.40     44.39     60.47     82.95     25.26     45.67     79.74     71.62     37.99     35.21 
    92    52508.45   2344.05     91.20     48.85           90.00     73.33     69.54     15.10     -2.11     39.95     55.91     54.97     89.16     34.41     99.03     96.22    -13.26     99.60     16.52     11.16     61.43     13.48     42.54     21.13     28.87     26.48     84.78     19.32     87.40     38.33     30.90     40.38     44.71     60.77     82.97     24.82     44.98     79.61     71.58     38.08     35.31 
    93    52504.17   2348.33     91.19     48.86           90.02     73.15     69.31     14.58     -2.51     40.14     56.02     54.99     88.90     34.49     99.02     96.24    -11.83     99.60     17.63     10.82     61.01     14.41     43.68     20.86     28.17     26.48     84.85     19.25     87.40     38.51     29.84     40.44     43.82     60.99     82.94     24.88     45.47     79.41     71.49     38.05     35.30 
    94    52500.43   2352.07     91.18     48.85           90.17     73.59     69.43     15.15     -2.72     39.97     55.95     55.10     88.91     34.36     98.93     96.22     -8.51     99.60     17.23     10.50     61.38     13.19     43.77     21.39     26.98     26.44     84.68     19.55     87.40     37.65     29.65     40.03     43.85     60.70     82.94     24.24     45.74     79.29     71.47     38.07     35.24 
    95    52499.79   2352.71     91.18     48.73           88.04     73.94     69.52     15.12     -3.39     40.19     55.99     54.87     88.74     34.55     98.90     96.26    -10.95     99.60     16.00     12.14     61.73     13.05     44.36     21.09     26.91     26.44     84.71     19.70     87.40     37.04     29.96     40.13     43.23     60.47     82.93     24.71     45.41     79.22     71.60     38.09     35.34 
    96    52498.04   2354.46     91.17     48.79           88.62     74.01     70.15     14.78     -3.07     40.46     55.65     54.57     88.59     34.57     98.92     96.22     -6.46     99.60     13.96     11.25     61.92     13.54     44.25     20.33     27.08     26.46     84.74     19.69     87.40     37.15     29.78     40.56     43.38     60.85     82.94     24.18     45.08     79.14     71.66     37.91     35.24 
    97    52498.70   2353.80     91.19     48.96           89.01     73.91     69.92     14.89     -3.04     40.00     55.49     54.77     88.72     34.47     98.95     96.31     -0.62     99.60     14.23     12.71     61.94     13.20     44.89     19.15     27.18     26.43     84.69     20.75     87.40     37.14     28.00     40.73     43.65     60.67     82.93     24.21     45.28     79.02     71.76     37.87     35.37 
    98    52500.65   2351.85     91.19     49.00           89.47     73.58     69.94     14.78     -3.29     39.91     55.89     54.66     88.47     34.40     98.93     96.40     -2.45     99.60     14.69     13.20     62.51     13.06     45.02     19.62     27.92     26.45     84.61     21.36     87.40     36.82     28.38     40.30     43.76     60.84     82.95     23.81     45.87     79.12     71.89     37.86     35.39 
    99    52500.33   2352.17     91.19     49.00           89.25     73.66     69.92     14.77     -4.43     40.38     55.44     54.61     88.44     34.30     98.95     96.41     -0.61     99.60     15.56     14.21     62.63     12.73     43.94     19.68     26.95     26.46     84.67     20.92     87.40     36.85     28.22     40.20     43.92     61.17     82.93     23.42     46.00     79.20     71.83     38.01     35.35 
   100    52497.56   2354.94     91.19     48.87           89.06     73.57     69.60     14.59     -5.06     40.23     55.44     54.60     88.60     34.51     98.98     96.55     -3.60     99.60     15.80     13.20     62.00     13.60     43.66     18.96     28.88     26.46     84.74     21.44     87.40     36.95     27.41     39.31     43.51     61.62     82.91     23.07     46.45     79.13     71.75     38.01     35.30 
   101    52499.87   2352.63     91.19     49.00           88.95     73.43     69.52     14.77     -5.01     39.75     55.04     54.78     88.64     34.38     98.97     96.56      0.40     99.60     15.64     13.00     62.38     14.06     44.34     18.79     27.84     26.48     84.70     20.83     87.40     37.05     30.53     40.25     42.44     61.56     82.91     23.34     45.30     79.29     71.85     38.01     35.40 
   102    52496.51   2355.99     91.18     48.97           88.98     73.28     69.49     15.63     -5.61     39.14     54.81     54.73     88.70     34.30     99.00     96.57      2.35     99.60     16.67     13.73     62.53     13.92     43.53     17.57     26.51     26.43     84.77     21.08     87.40     36.16     31.14     40.34     42.57     61.54     82.89     23.67     43.99     79.23     71.71     38.12     35.32 
   103    52494.28   2358.22     91.17     48.93           89.40     73.66     69.84     16.14     -4.91     39.42     54.40     54.88     88.85     34.42     99.02     96.58      1.75     99.60     16.70     13.27     62.58     12.43     44.89     16.71     26.29     26.45     84.69     20.97     87.40     36.26     31.06     40.01     42.44     61.48     82.89     23.34     43.27     79.12     71.59     38.11     35.32 
   104    52497.43   2355.07     91.18     49.04           89.44     73.83     69.87     16.82     -4.70     39.72     54.33     54.83     88.72     34.56     99.07     96.47      4.04     99.60     16.73     12.69     62.63     12.50     45.65     16.08     26.23     26.43     84.71     20.77     87.40     36.08     31.49     41.03     42.48     61.87     82.87     22.96     43.04     79.22     71.73     38.05     35.42 
   105    52497.99   2354.51     91.18     49.16           89.37     74.02     69.77     16.95     -4.23     39.71     54.28     54.83     88.73     34.43     99.10     96.50      8.19     99.60     16.00     12.25     62.80     13.52     44.40     15.81     27.70     26.46     84.79     21.10     87.40     36.11     30.95     40.85     42.89     62.03     82.88     22.63     42.83     79.10     71.85     37.96     35.43 
