constructTestCases(): generating 37 specified cases ...  DONE
Procedure evaluateBatch()
Oracle probabilites : disabled
MABsolver_config: algorithms: VoterUCBT , CP Disabled , CPT Davor , Reset AllZero
MABsolver_config: params: types:  Linear  Linear  Linear  Direct  Direct  
MABsolver_config: params: numInputs:  2  2  1  0  0  
MABsolver_config: params: weights:  [  1.100000  -0.400000  -0.400000  ]  [  0.300000  0.000000  0.000000  ]  [  0.000000  1.000000  ]  [  43.000000  ]  [  1.000000  ]  
BanditTestBatch: casesIDs:  0  1  2  3  4  5  6  7  8  9  10  11  12  13  14  15  16  17  18  19  20  21  22  23  24  25  26  27  28  29  30  31  32  33  34  35  36  
BanditTestBatch: numCases: 37
BanditTestBatch: maxim sum reward: 54852.5
BanditTestBatch: random reward: 47776.5
Total repeats: 1000

           Batch performances                            By-cases performance as: Random-normalized optimality [%]

repeat     SumRew    Regret    Opt[%]  RNopt[%]          case01    case02    case03    case04    case05    case06    case07    case08    case09    case10    case11    case12    case13    case14    case15    case16    case17    case18    case19    case20    case21    case22    case23    case24    case25    case26    case27    case28    case29    case30    case31    case32    case33    case34    case35    case36    case37 
    60    52537.65   2314.85     91.21     52.10           85.70     79.11     78.27     26.31      6.76     18.15     39.87     52.75     82.94     58.64     99.08     95.62     37.67     99.14     29.67     23.33     70.60     45.33     53.00     11.69     49.73     74.95     92.32     30.99     49.59     35.32     11.82     30.44     43.79     41.83     87.83     16.91     18.62     76.28     73.22     52.67     47.58 
    61    52534.52   2317.98     91.19     52.01           85.38     78.62     78.23     27.87      6.47     17.89     39.18     52.44     82.97     58.46     99.07     95.61     37.38     99.14     31.15     23.72     70.00     44.59     53.18     10.51     48.20     74.94     92.30     31.89     49.59     36.01     11.74     30.80     43.57     41.26     87.84     17.63     17.39     76.28     73.18     52.60     47.46 
    62    52538.58   2313.92     91.22     52.20           84.45     78.32     78.55     27.10      5.82     18.82     39.45     52.74     83.32     58.10     99.13     95.73     33.55     99.14     31.29     23.44     70.32     46.77     55.10     10.49     50.58     74.94     92.31     32.67     49.59     36.26     14.15     31.78     44.03     41.66     87.82     17.49     16.82     76.20     73.18     52.83     47.42 
    63    52539.83   2312.67     91.22     52.21           84.70     78.77     77.97     27.83      4.06     19.13     39.29     52.55     83.44     58.12     99.09     95.60     32.38     99.14     30.79     22.96     70.98     46.98     53.52     12.55     52.38     74.90     92.11     33.18     49.59     36.22     12.85     31.81     44.01     41.44     87.76     18.09     17.58     76.41     72.99     52.88     47.55 
    64    52534.28   2318.22     91.21     52.20           85.09     78.87     78.56     27.62      3.12     18.69     38.63     52.74     83.44     57.74     99.05     95.55     32.19     99.14     32.81     24.37     71.75     48.44     51.81     13.12     50.37     74.90     92.12     33.50     49.59     34.75     13.42     32.13     44.57     40.87     87.82     17.66     17.52     76.26     72.85     53.04     47.28 
    65    52534.85   2317.65     91.23     52.18           85.17     78.63     78.83     27.02      3.16     18.62     38.97     52.88     83.20     58.44     99.11     95.62     27.08     99.14     35.08     23.90     71.66     50.15     54.95     12.94     46.95     74.88     92.16     34.22     49.59     34.89     13.39     32.18     43.39     41.55     87.83     17.87     17.66     76.26     72.74     53.25     47.13 
    66    52533.56   2318.94     91.23     52.11           84.64     78.53     78.64     26.59      3.96     18.48     38.70     52.80     83.19     58.36     99.14     95.64     26.97     99.14     33.64     24.04     72.09     51.52     52.91     14.34     44.97     74.90     92.09     34.49     49.59     35.18     12.97     32.24     43.02     41.57     87.84     18.47     18.28     76.24     72.76     53.11     47.01 
    67    52535.69   2316.81     91.24     52.10           84.96     78.93     78.24     26.73      4.89     19.39     38.28     52.73     83.11     58.29     99.14     95.75     26.27     99.14     35.22     24.78     71.31     50.15     53.07     14.51     46.03     74.91     91.95     33.11     49.59     35.35     12.80     30.95     42.14     42.07     87.87     18.71     17.83     76.32     72.93     53.46     46.90 
    68    52532.32   2320.18     91.22     51.83           84.79     78.61     78.82     28.00      3.84     18.76     38.66     52.71     83.32     58.44     99.06     95.62     21.18     99.14     33.24     23.92     71.74     50.00     53.15     12.94     46.35     75.01     91.81     32.34     49.59     35.75     13.96     30.27     40.96     42.22     87.92     18.57     17.77     76.24     72.93     53.70     46.52 
    69    52528.61   2323.89     91.21     51.74           84.99     78.53     79.01     27.54      4.43     19.54     38.45     52.89     83.08     58.54     99.09     95.54     17.10     99.14     35.07     25.02     70.41     48.41     52.35     13.28     47.36     75.06     91.75     32.47     49.59     36.29     14.71     30.51     40.31     41.47     87.94     18.03     17.16     76.11     72.70     53.90     46.70 
    70    52532.57   2319.93     91.23     51.73           84.77     78.50     78.80     27.85      5.08     19.27     38.76     53.07     83.01     58.51     98.96     95.54     14.29     99.14     34.57     25.52     70.29     50.00     52.94     13.07     45.60     75.11     91.84     32.29     49.59     36.32     16.19     29.64     40.72     42.29     87.94     18.49     16.20     75.99     72.91     53.93     46.87 
    71    52533.72   2318.78     91.23     51.79           85.04     78.67     78.48     27.51      5.79     18.75     38.75     53.21     83.33     58.37     99.00     95.32     16.90     99.14     34.93     26.38     70.39     49.01     52.34     13.92     45.13     75.07     91.77     32.85     49.59     36.06     16.58     28.90     40.11     42.07     87.94     19.07     15.63     76.09     72.72     54.22     47.06 
    72    52529.51   2322.99     91.21     51.38           85.06     78.57     78.39     27.89      3.32     18.61     38.99     53.23     83.12     58.44     98.94     95.31     11.94     99.14     33.61     25.74     69.42     49.44     52.83     12.67     42.89     75.06     92.03     33.41     49.59     36.21     15.26     28.96     39.15     41.85     87.98     18.55     15.69     76.05     72.69     54.13     46.94 
    73    52529.56   2322.94     91.21     51.40           84.88     78.56     78.41     28.07      3.65     18.29     38.94     53.21     83.00     58.41     99.01     95.21      9.86     99.14     34.25     25.48     69.53     49.86     53.32     13.46     44.00     75.06     92.17     34.03     49.59     36.09     15.00     28.62     38.20     41.46     87.97     19.04     16.37     76.21     72.59     54.21     46.79 
    74    52528.59   2323.91     91.21     51.53           84.89     78.29     78.86     27.46      4.13     18.77     38.28     53.36     83.16     58.46     99.00     95.34     13.24     99.14     35.68     25.95     69.86     48.92     53.62     14.77     44.43     75.08     92.27     34.13     49.59     36.30     14.88     28.00     37.12     41.62     87.96     18.02     16.24     76.09     72.64     54.24     46.89 
    75    52528.76   2323.74     91.22     51.64           85.55     78.22     78.72     26.51      4.44     18.47     38.60     53.52     83.34     58.40     98.97     95.37     16.00     99.14     34.67     26.76     69.79     48.00     55.68     14.77     43.89     75.09     92.19     34.20     49.59     36.68     14.99     28.57     36.83     41.80     87.94     18.65     15.70     76.04     72.49     54.46     46.79 
    76    52531.87   2320.63     91.20     51.62           85.76     78.72     78.92     27.75      3.29     18.97     38.60     53.71     83.15     58.21     98.89     95.39     18.68     99.14     36.05     25.44     69.74     46.05     55.32     14.81     42.32     75.16     92.07     33.10     49.59     36.32     14.95     29.54     35.96     41.74     87.94     19.38     15.17     76.17     72.71     54.42     46.69 
    77    52534.64   2317.86     91.22     51.60           85.64     78.60     79.43     28.10      3.97     19.70     38.35     53.85     83.45     57.83     98.89     95.39     12.73     99.14     35.32     25.71     69.74     46.49     55.51     15.26     41.19     75.25     92.00     34.27     49.59     36.58     16.16     29.59     36.59     42.12     87.97     18.88     16.07     76.01     72.88     54.22     46.88 
    78    52531.68   2320.82     91.23     51.59           85.31     78.62     79.51     28.48      3.77     19.42     38.33     53.57     83.37     57.72     98.94     95.45     11.03     99.14     35.13     26.67     68.85     46.67     57.85     14.70     40.21     75.28     92.05     35.00     49.59     36.39     16.31     30.39     35.63     42.38     87.93     18.65     16.61     76.13     72.78     54.17     46.71 
    79    52534.39   2318.11     91.25     51.73           85.80     78.57     80.76     28.78      4.43     18.52     38.49     53.53     83.58     57.27     98.89     95.44     13.16     99.14     35.19     27.26     68.96     46.58     58.53     14.77     40.86     75.25     92.00     34.81     49.59     36.58     16.19     29.96     35.86     42.45     87.96     19.18     15.53     76.06     72.87     54.29     46.91 
    80    52533.86   2318.64     91.23     51.69           86.00     78.35     80.73     28.90      3.13     18.43     38.19     53.56     83.38     57.52     98.93     95.53     13.50     99.15     35.75     26.67     69.40     46.00     60.10     14.93     38.90     75.23     91.98     34.80     49.59     36.75     15.53     30.53     35.78     42.59     87.89     19.60     15.35     75.99     72.93     54.19     46.86 
    81    52531.96   2320.54     91.21     51.65           85.68     78.49     80.27     28.95      2.47     18.64     38.12     53.76     83.05     57.42     98.93     95.52     17.04     99.14     35.31     26.09     69.28     45.43     61.11     13.55     40.25     75.22     91.86     33.72     49.59     36.93     13.98     30.73     35.72     42.79     87.84     19.09     14.85     76.03     73.05     54.23     46.75 
    82    52528.71   2323.79     91.20     51.56           86.17     78.42     80.32     29.76      2.78     18.22     37.88     53.51     83.03     57.48     98.89     95.55     15.37     99.14     33.17     26.67     69.49     44.39     62.68     13.95     39.61     75.15     91.87     33.18     49.59     36.93     14.15     31.28     35.71     42.18     87.81     18.51     15.00     76.15     72.93     54.27     46.55 
    83    52526.88   2325.62     91.18     51.46           86.58     78.96     79.49     29.93      3.08     18.04     38.16     53.31     82.90     57.90     98.81     95.51     12.77     99.14     33.01     26.10     69.13     42.89     61.61     15.12     42.75     75.14     91.93     33.58     49.59     36.50     12.90     31.66     35.37     41.83     87.83     18.03     14.98     76.06     73.06     54.26     46.27 
    84    52523.02   2329.48     91.17     51.37           87.00     78.89     78.07     30.92      2.51     17.90     38.11     53.22     83.04     57.76     98.78     95.57     13.10     99.14     32.86     25.87     69.14     43.10     62.43     13.37     41.05     75.23     91.99     34.07     49.59     37.01     12.83     32.10     35.20     41.10     87.85     17.57     14.82     75.92     72.95     54.39     46.26 
    85    52518.55   2333.95     91.14     51.35           86.56     78.90     77.53     30.57      3.59     18.08     37.68     53.26     83.00     57.61     98.84     95.76     19.29     99.14     29.88     25.18     69.15     41.65     63.44     12.82     42.02     75.19     91.96     33.57     49.59     37.11     11.94     31.89     35.51     40.83     87.82     16.98     14.13     75.85     72.85     54.32     46.28 
    86    52520.81   2331.69     91.13     51.22           86.53     78.57     77.05     30.67      4.13     17.62     37.61     53.37     82.92     57.47     98.78     95.78     18.84     99.14     29.07     24.50     69.53     41.86     64.84     11.78     39.91     75.16     92.01     33.50     49.59     37.04     10.82     31.69     35.82     41.24     87.80     17.16     13.83     76.08     73.07     54.02     46.15 
    87    52522.61   2329.89     91.14     51.27           86.62     78.68     77.08     31.25      3.96     17.40     37.57     53.02     83.01     57.35     98.83     95.78     21.84     99.14     28.97     25.21     69.89     42.07     65.38     11.72     37.84     75.14     92.05     33.59     49.59     37.21     10.16     31.16     35.60     41.39     87.79     16.77     14.12     76.22     73.16     54.13     46.24 
    88    52519.37   2333.13     91.14     51.33           86.23     78.55     77.55     32.24      4.36     16.77     37.34     53.08     82.88     57.45     98.83     95.68     23.64     99.14     29.09     26.21     70.18     41.82     65.23     14.06     37.64     75.13     91.94     34.06     49.59     37.10      9.15     29.70     35.77     41.10     87.75     16.48     14.05     76.11     73.09     54.13     46.23 
    89    52516.28   2336.22     91.13     51.19           85.89     78.67     77.55     31.90      3.56     16.66     37.32     53.10     82.69     57.16     98.80     95.70     19.55     99.14     29.21     25.69     69.53     44.27     65.01     15.18     36.99     75.13     92.09     33.12     49.59     37.18      9.42     29.47     35.63     41.11     87.77     16.63     14.04     76.01     72.97     54.05     46.37 
    90    52516.90   2335.60     91.13     51.13           86.00     78.30     77.71     32.68      4.01     16.38     37.50     53.15     82.52     57.15     98.75     95.56     14.67     99.14     28.44     25.93     69.69     43.11     64.67     16.09     37.96     75.23     92.25     33.27     49.59     37.12     10.46     29.84     35.91     41.10     87.77     16.25     14.18     75.98     72.89     54.19     46.44 
    91    52519.36   2333.14     91.12     51.16           85.91     78.11     77.80     32.34      3.48     17.26     37.63     53.40     82.45     57.27     98.70     95.66     13.85     99.14     29.23     25.13     69.54     41.76     64.59     16.25     39.43     75.21     92.23     33.56     49.59     37.14     11.77     30.02     35.99     41.41     87.80     16.17     13.90     75.96     73.04     54.12     46.26 
    92    52518.88   2333.62     91.12     51.11           86.17     78.49     77.83     32.17      3.62     17.01     37.57     53.35     82.55     56.69     98.69     95.65     11.52     99.14     28.70     26.09     69.37     40.87     64.46     15.74     40.26     75.16     92.15     34.38     49.59     36.86     12.35     29.62     35.65     41.91     87.82     16.47     13.97     76.08     73.05     54.04     46.06 
    93    52519.18   2333.32     91.12     51.09           85.76     78.64     77.89     30.90      4.00     16.70     37.98     53.33     82.74     56.69     98.71     95.70     10.32     99.14     28.60     26.16     69.70     40.65     64.13     15.90     40.90     75.17     92.08     34.64     49.59     36.91     11.77     29.52     35.95     42.14     87.83     16.97     14.10     75.99     72.94     53.98     46.29 
    94    52520.86   2331.64     91.12     51.07           85.87     78.47     77.36     31.06      4.14     17.37     38.60     53.45     82.68     56.51     98.68     95.56      5.11     99.14     29.36     26.52     69.87     39.36     64.06     15.89     43.15     75.20     92.02     34.52     49.59     37.23     13.19     29.33     36.48     42.18     87.80     16.48     14.17     75.95     73.06     54.07     46.22 
    95    52518.55   2333.95     91.12     51.04           85.49     78.30     77.54     30.95      3.74     17.35     38.71     53.13     82.54     56.80     98.70     95.61      2.95     99.14     30.53     26.88     69.43     40.42     64.57     16.44     43.49     75.12     91.96     34.35     49.59     37.29     12.34     28.20     36.83     41.57     87.81     16.35     14.90     76.04     72.93     54.32     46.05 
    96    52520.92   2331.58     91.13     51.07           85.75     78.14     78.17     30.61      4.57     16.86     38.60     53.14     82.66     56.99     98.64     95.65      2.29     99.14     29.79     26.67     69.69     40.00     64.50     17.58     43.67     75.11     91.94     34.46     49.59     36.90     11.50     28.58     37.28     41.05     87.81     16.94     15.69     76.16     72.91     54.29     46.09 
    97    52522.00   2330.50     91.13     50.95           85.90     78.30     77.98     30.78      4.24     17.33     38.91     53.31     82.56     57.01     98.64     95.67      0.21     99.14     29.69     26.32     69.81     39.59     64.68     17.64     42.27     75.11     91.96     34.31     49.59     36.53      9.25     29.43     37.30     41.45     87.75     17.42     15.61     76.29     72.83     54.03     46.15 
    98    52522.72   2329.78     91.14     50.96           85.43     78.19     78.12     31.07      4.02     16.99     38.91     53.41     82.48     57.03     98.73     95.54     -4.08     99.14     30.61     28.30     70.18     40.20     63.88     18.48     42.04     75.20     91.90     34.80     49.59     36.57      8.95     29.88     37.91     41.42     87.75     17.15     16.30     76.18     72.88     53.90     46.37 
    99    52526.34   2326.16     91.15     51.07           85.45     78.06     78.48     30.72      4.10     17.55     39.39     53.55     82.50     56.74     98.75     95.63     -3.03     99.14     30.30     27.95     70.16     39.19     64.48     19.25     43.27     75.22     91.81     35.08     49.59     36.63      8.44     30.45     38.10     41.53     87.75     17.40     16.47     76.11     73.01     54.05     46.37 
   100    52524.41   2328.09     91.15     51.06           85.68     78.11     78.68     30.16      4.50     17.43     38.98     53.14     82.45     57.09     98.81     95.67     -5.20     99.14     29.80     27.20     70.48     39.20     65.50     18.45     45.92     75.19     91.86     34.95     49.59     36.41      8.69     30.45     38.04     41.10     87.78     17.92     16.51     76.00     72.97     54.14     46.27 
   101    52524.40   2328.10     91.16     51.19           85.52     77.54     78.85     30.83      4.68     17.12     39.51     52.83     82.50     57.35     98.80     95.69     -3.37     99.14     30.89     27.39     70.89     40.79     66.32     17.91     45.43     75.19     91.93     35.07     49.59     36.35      8.36     30.93     37.76     40.99     87.75     17.72     16.61     76.08     73.08     53.94     46.07 
   102    52524.08   2328.42     91.17     51.24           85.61     77.56     78.31     29.96      4.36     16.97     39.76     52.99     82.63     56.95     98.81     95.64     -2.75     99.14     30.59     28.50     70.14     41.37     66.53     17.59     45.80     75.18     92.03     34.41     49.59     35.61     10.43     30.33     37.98     40.94     87.74     18.04     17.83     76.19     72.95     53.95     46.10 
   103    52526.13   2326.37     91.17     51.32           83.84     77.68     78.21     29.61      5.18     16.58     40.13     53.09     82.61     56.82     98.77     95.51      0.19     99.14     30.68     28.67     70.10     40.00     66.97     17.02     47.96     75.16     92.16     34.38     49.59     35.72      9.62     30.56     38.14     41.62     87.72     17.75     18.29     76.24     72.98     54.03     46.26 
   104    52525.88   2326.62     91.16     51.29           83.81     77.31     78.21     29.87      4.97     16.04     40.38     53.21     82.44     56.78     98.76     95.53      1.54     99.14     30.00     28.72     70.48     38.65     66.08     17.05     48.38     75.12     92.14     34.68     49.59     35.86      9.18     30.82     37.99     41.88     87.69     17.91     17.94     76.18     73.04     53.92     46.36 
   105    52524.40   2328.10     91.14     51.23           83.70     77.12     78.23     29.70      4.92     15.65     40.17     53.20     82.41     56.38     98.74     95.48      4.00     99.14     30.10     28.38     69.87     38.10     65.54     16.42     49.41     75.07     92.26     34.34     49.59     36.01      8.29     30.31     38.01     41.31     87.72     17.67     18.69     76.30     73.08     53.81     46.38 
