constructTestCases(): generating 37 specified cases ...  DONE
Procedure evaluateBatch()
Oracle probabilites : disabled
MABsolver_config: algorithms: UCBtuned , CP Disabled , CPT Davor , Reset SingleMovingAvg
MABsolver_config: params: types:  Linear  
MABsolver_config: params: numInputs:  3  
MABsolver_config: params: weights:  [  0.452300  -0.443900  0.172100  0.249100  ]  
BanditTestBatch: casesIDs:  0  1  2  3  4  5  6  7  8  9  10  11  12  13  14  15  16  17  18  19  20  21  22  23  24  25  26  27  28  29  30  31  32  33  34  35  36  
BanditTestBatch: numCases: 37
BanditTestBatch: maxim sum reward: 54852.5
BanditTestBatch: random reward: 47776.5
Total repeats: 1000

           Batch performances                            By-cases performance as: Random-normalized optimality [%]

repeat     SumRew    Regret    Opt[%]  RNopt[%]          case01    case02    case03    case04    case05    case06    case07    case08    case09    case10    case11    case12    case13    case14    case15    case16    case17    case18    case19    case20    case21    case22    case23    case24    case25    case26    case27    case28    case29    case30    case31    case32    case33    case34    case35    case36    case37 
    66    52340.56   2511.94     91.04     47.99           82.03     74.57     71.15     19.27     -1.85     23.21     45.59     54.89     94.36     60.96     99.42     98.11     13.03     99.60     17.27     22.22     63.67     -2.73     67.73     22.18     44.85     28.39     83.15     17.98     63.00     33.30      6.83     15.60     23.49     51.83     82.46     26.85     24.37     69.97     61.65     61.63     55.71 
    67    52335.82   2516.68     91.04     48.00           82.45     74.15     71.19     19.64     -0.17     21.90     45.51     55.04     94.38     61.39     99.42     98.28      8.96     99.60     18.81     21.99     63.64     -2.39     69.01     21.39     44.60     28.50     83.01     18.38     63.00     32.78      7.14     16.38     23.57     52.18     82.47     26.20     24.88     69.72     61.48     61.63     55.76 
    68    52335.65   2516.85     91.03     48.09           82.12     74.12     70.12     18.71     -1.55     22.01     45.39     54.80     94.60     61.33     99.39     98.12     16.76     99.60     19.71     22.16     63.88     -1.47     68.59     19.84     42.71     28.52     83.17     16.92     63.00     33.56      8.63     16.94     24.16     52.23     82.52     25.74     24.16     69.68     61.51     61.43     56.10 
    69    52337.48   2515.02     91.03     48.11           82.17     74.18     70.12     18.38     -1.13     22.19     46.01     54.71     94.36     61.80     99.43     97.97     17.68     99.60     18.26     23.67     64.06     -2.32     68.78     20.04     43.07     28.54     83.28     17.68     63.00     33.96      8.44     15.44     24.77     52.29     82.52     25.10     23.45     69.97     61.36     61.13     56.13 
    70    52332.51   2519.99     91.00     48.06           81.51     73.96     69.80     17.56     -2.54     21.81     45.94     54.55     94.10     61.62     99.41     98.00     25.71     99.60     18.86     24.38     63.54     -3.14     67.26     17.94     42.86     28.55     83.44     16.52     63.00     34.44      7.73     16.00     24.47     51.73     82.47     25.39     23.31     69.87     61.34     61.30     56.10 
    71    52330.00   2522.50     90.99     48.08           82.08     73.92     70.31     17.63     -1.96     20.34     45.98     54.74     94.32     61.45     99.35     98.03     26.76     99.60     19.15     22.82     64.00     -4.23     65.01     19.66     43.55     28.52     83.59     16.62     63.00     34.59      8.17     16.54     24.71     51.88     82.44     24.64     23.45     69.76     61.19     61.39     56.00 
    72    52332.50   2520.00     90.98     47.97           82.08     74.33     70.03     17.07     -2.39     19.60     45.33     54.78     94.32     61.84     99.28     98.16     26.39     99.60     17.50     22.59     64.31     -4.72     66.58     19.44     43.33     28.58     83.52     17.43     63.00     34.65      6.59     14.30     25.29     52.06     82.39     24.78     24.20     69.96     61.25     61.44     56.10 
    73    52325.15   2527.35     90.96     47.65           80.85     74.37     69.95     16.24     -3.88     20.26     44.85     54.83     93.96     62.02     99.34     98.08     28.49     99.60     14.79     23.11     63.97     -4.11     65.73     17.70     42.36     28.66     83.56     17.78     63.00     34.17      4.40     14.78     23.42     51.93     82.40     24.00     23.62     69.79     61.17     61.57     56.24 
    74    52327.97   2524.53     90.96     47.55           80.68     74.88     69.78     15.86     -3.30     20.86     45.51     55.03     93.52     62.14     99.34     98.18     25.68     99.60     14.32     22.34     63.16     -3.78     64.32     17.66     41.62     28.64     83.55     18.44     63.00     34.14      4.58     15.10     23.44     51.97     82.40     24.28     23.49     69.95     61.23     61.57     56.08 
    75    52327.20   2525.30     90.98     47.68           80.59     74.95     69.73     16.02     -1.48     21.71     45.06     55.16     93.68     62.00     99.36     98.27     28.80     99.60     14.93     21.60     61.73     -2.13     67.44     18.19     42.29     28.63     83.77     18.13     63.00     34.50      1.97     13.56     22.44     52.12     82.37     24.59     23.28     70.13     61.08     61.47     55.77 
    76    52326.24   2526.26     90.97     47.57           80.74     74.89     69.66     16.53     -1.90     21.20     44.90     55.40     93.44     61.87     99.39     98.26     28.16     99.60     14.74     21.05     60.13     -1.84     66.68     20.07     41.16     28.70     83.69     18.32     63.00     34.61      0.49     14.56     22.17     51.84     82.41     25.08     22.73     70.09     61.03     61.60     55.79 
    77    52324.94   2527.56     90.96     47.46           81.22     75.13     69.74     16.16     -2.45     21.55     45.02     55.52     93.19     61.69     99.38     97.95     27.01     99.60     14.55     19.48     60.10     -2.08     68.29     17.61     39.64     28.68     83.76     18.41     63.00     34.84     -0.61     14.11     23.09     51.47     82.42     25.68     24.85     70.02     60.94     61.59     55.62 
    78    52325.95   2526.55     90.95     47.32           81.62     75.13     69.74     17.44     -1.85     22.03     45.00     55.44     92.94     61.81     99.35     98.08     24.62     99.60     14.87     18.80     60.77     -3.08     66.46     17.40     37.64     28.68     83.54     18.36     63.00     34.50     -0.79     12.58     23.42     51.92     82.45     26.11     24.80     69.89     61.12     61.58     55.73 
    79    52329.43   2523.07     90.95     47.39           81.52     75.00     70.05     17.10     -1.83     21.73     45.27     55.26     92.67     61.94     99.34     97.91     24.81     99.60     15.70     18.31     60.68     -3.54     66.96     16.19     36.81     28.65     83.59     19.30     63.00     34.43      0.05     13.69     24.16     52.04     82.45     26.75     25.06     70.04     61.07     61.67     55.85 
    80    52331.69   2520.81     90.97     47.67           81.82     74.75     70.20     17.17     -1.46     22.02     45.42     55.20     92.30     61.88     99.31     98.00     28.25     99.60     17.50     19.50     60.20     -4.25     69.63     14.70     37.80     28.64     83.66     19.40     63.00     34.83     -0.60     14.63     24.47     51.99     82.47     27.26     25.88     70.17     60.98     61.84     55.74 
    81    52330.12   2522.38     90.98     47.77           81.78     74.27     70.20     16.94     -1.78     21.86     45.71     55.37     92.31     61.97     99.35     98.18     27.41     99.60     17.04     20.00     60.54     -3.21     70.52     14.80     38.47     28.66     83.78     18.90     63.00     35.02      1.79     15.52     25.01     51.91     82.47     26.79     25.18     70.08     60.83     61.72     55.63 
    82    52329.07   2523.43     90.96     47.59           81.71     74.18     70.32     16.72     -1.90     22.67     45.78     55.49     92.13     61.82     99.41     98.17     24.15     99.60     16.10     20.65     60.63     -4.39     69.63     15.09     38.54     28.59     83.92     19.57     63.00     35.19      0.23     13.63     26.30     52.15     82.51     26.07     24.96     69.99     60.67     61.80     55.68 
    83    52328.71   2523.79     90.98     47.56           81.69     74.71     70.63     18.20     -2.34     23.13     45.80     55.67     92.14     61.95     99.40     98.13     23.13     99.60     15.18     20.96     59.57     -4.34     69.57     12.51     40.14     28.65     84.09     19.23     63.00     35.81     -0.14     13.77     25.50     52.38     82.47     25.48     26.06     69.96     60.71     61.88     55.45 
    84    52329.23   2523.27     90.98     47.65           82.17     74.22     71.36     18.06     -2.51     23.44     45.73     55.62     92.09     61.90     99.43     98.04     25.71     99.60     15.00     20.48     59.79     -4.76     69.50     12.73     40.95     28.69     84.07     18.79     63.00     36.16      0.83     13.52     26.35     52.62     82.47     24.84     24.92     69.88     60.67     62.13     55.52 
    85    52323.32   2529.18     90.94     47.46           81.69     73.51     71.44     17.93     -1.50     23.46     45.77     55.25     91.85     61.95     99.40     98.06     24.94     99.60     14.35     19.37     58.38     -5.41     71.91     12.88     39.58     28.65     84.10     19.60     63.00     36.47     -0.17     12.13     26.08     52.91     82.46     24.06     24.34     69.83     60.62     61.83     55.56 
    86    52320.99   2531.51     90.93     47.35           82.09     73.74     71.44     18.17     -0.90     23.40     45.68     54.99     91.58     62.13     99.50     98.05     23.49     99.60     13.49     18.45     57.91     -4.65     73.28     11.88     39.63     28.59     84.10     18.30     63.00     35.57      1.15     11.66     26.45     52.74     82.43     23.81     23.18     69.97     60.60     61.89     55.40 
    87    52326.63   2525.87     90.94     47.36           82.39     73.36     71.98     18.56     -0.83     23.92     45.85     54.93     91.47     62.29     99.53     98.16     22.30     99.60     12.41     17.24     58.30     -3.91     75.10     11.33     39.03     28.70     84.06     18.81     63.00     35.82      0.60     11.72     26.52     53.32     82.44     24.24     22.05     70.15     60.73     61.90     55.33 
    88    52325.56   2526.94     90.93     47.23           82.14     73.50     71.43     18.58     -0.00     24.39     45.88     54.90     91.21     62.16     99.48     98.27     20.00     99.60     12.50     16.52     58.77     -3.18     74.16      9.58     38.64     28.71     84.15     18.51     63.00     35.34      2.06     10.73     26.65     53.11     82.46     24.52     21.74     70.29     60.63     61.94     55.25 
    89    52323.17   2529.33     90.92     47.19           82.00     73.48     70.97     18.26     -0.06     23.96     45.76     54.65     91.39     62.32     99.46     98.31     19.55     99.60     11.24     15.51     58.40     -2.02     75.12     10.74     39.06     28.75     84.15     18.60     63.00     35.92      0.55     11.52     26.17     52.61     82.45     24.74     22.15     70.40     60.55     61.85     54.91 
    90    52326.26   2526.24     90.94     47.27           82.04     73.76     70.71     18.55      0.12     24.54     45.91     54.49     91.23     62.77     99.48     98.36     16.67     99.60     11.33     15.41     59.22     -1.11     74.93     11.20     38.93     28.69     84.12     19.47     63.00     36.60     -0.56     12.39     26.75     52.72     82.46     24.81     22.77     70.36     60.59     61.81     54.88 
    91    52326.44   2526.06     90.94     47.27           80.99     73.93     69.69     18.07      0.06     24.91     46.07     54.56     91.00     62.81     99.41     98.38     14.95     99.60     11.87     15.31     59.36     -0.44     74.81     11.71     37.76     28.70     84.15     20.06     63.00     36.83      0.22     12.82     26.83     52.68     82.47     25.02     23.65     70.29     60.57     61.92     54.89 
    92    52329.16   2523.34     90.95     47.40           80.98     74.10     69.72     18.38      0.24     24.71     45.86     54.36     90.81     63.00     99.43     98.42     16.30     99.60     12.17     15.22     59.11      0.00     74.17     12.67     39.04     28.70     84.15     19.81     63.00     37.14     -0.52     13.42     27.30     52.71     82.50     25.35     23.89     70.43     60.53     61.91     55.01 
    93    52327.61   2524.89     90.94     47.34           81.29     73.78     70.15     18.37     -0.90     24.80     45.84     54.31     90.59     63.02     99.53     98.41     16.34     99.60     12.90     15.84     59.18     -1.29     74.06     13.92     38.84     28.72     84.26     18.93     63.00     36.02     -0.85     13.81     27.17     52.52     82.51     25.59     23.51     70.31     60.52     62.08     54.98 
    94    52325.35   2527.15     90.93     47.32           81.49     73.52     70.40     16.99     -1.89     24.95     46.08     54.26     90.76     63.53     99.59     98.43     19.57     99.60     11.91     16.60     59.64     -1.70     72.36     14.01     39.06     28.69     84.17     19.53     63.00     35.57     -1.79     13.99     26.94     52.70     82.49     24.82     23.74     70.20     60.55     62.01     54.88 
    95    52329.41   2523.09     90.95     47.46           81.75     73.32     71.09     17.05     -2.69     25.41     46.27     54.13     90.90     63.30     99.67     98.47     20.42     99.60     12.00     15.79     59.81     -0.84     73.60     15.03     39.87     28.66     84.15     20.15     63.00     35.98     -2.88     13.88     27.23     53.39     82.49     25.15     23.37     70.35     60.55     61.74     54.97 
    96    52329.07   2523.43     90.95     47.55           82.06     73.25     71.19     17.53     -2.14     25.06     46.35     54.13     90.70     63.20     99.71     98.39     21.04     99.60     12.50     16.25     59.31     -1.46     74.12     14.36     40.17     28.65     84.05     20.65     63.00     36.21     -2.17     14.25     26.62     53.28     82.49     25.38     24.00     70.43     60.58     61.75     54.81 
    97    52333.35   2519.15     90.97     47.68           82.35     73.31     71.28     17.58     -2.18     24.71     46.37     53.84     90.89     62.96     99.73     98.35     23.51     99.60     12.99     16.84     59.61     -1.03     75.13     15.02     39.88     28.60     84.14     21.28     63.00     36.55     -4.66     15.13     26.27     53.31     82.49     25.03     24.16     70.61     60.74     61.70     55.04 
    98    52336.17   2516.33     91.01     47.98           82.59     73.48     71.43     17.69     -1.47     25.64     46.40     53.97     91.10     63.10     99.72     98.32     26.33     99.60     13.67     16.73     59.55      0.00     75.69     15.56     40.00     28.58     84.17     21.80     63.00     36.84     -4.71     16.27     25.95     52.93     82.49     25.42     25.55     70.55     60.68     61.81     54.94 
    99    52334.37   2518.13     91.01     48.03           82.51     73.67     71.19     18.63     -1.52     25.14     46.38     53.87     90.98     63.11     99.75     98.26     27.47     99.60     12.93     16.36     59.25      0.81     75.64     15.29     40.61     28.63     84.28     22.19     63.00     36.84     -5.35     16.42     26.42     52.82     82.47     25.65     26.21     70.50     60.62     61.50     54.93 
   100    52333.33   2519.17     91.01     48.03           80.76     73.80     71.16     19.17     -0.72     24.31     46.36     53.84     90.93     62.91     99.75     98.22     26.60     99.60     13.20     15.60     59.00      2.60     74.02     16.56     40.96     28.58     84.35     22.28     63.00     37.10     -4.37     16.37     26.32     52.94     82.49     25.04     26.79     70.67     60.58     61.50     54.81 
   101    52334.89   2517.61     91.00     48.02           80.73     73.73     70.85     19.50     -0.83     24.84     46.37     53.76     90.84     62.98     99.78     98.19     28.71     99.60     15.05     14.72     58.69      1.39     73.09     15.41     40.51     28.57     84.37     21.11     63.00     37.16     -4.32     16.49     26.50     53.16     82.45     25.40     26.91     70.81     60.55     61.68     54.83 
   102    52335.88   2516.62     90.99     47.88           80.94     73.80     70.96     19.76     -1.20     25.12     46.39     53.86     90.74     62.99     99.81     98.19     23.92     99.60     14.31     13.99     58.08      2.16     73.29     16.03     39.22     28.54     84.34     21.01     63.00     36.25     -3.90     17.25     27.25     53.38     82.48     25.34     26.78     70.93     60.49     61.58     54.88 
   103    52336.80   2515.70     90.99     47.64           81.55     73.50     71.17     19.33     -1.19     25.53     46.39     53.86     91.00     62.81     99.83     98.30     16.12     99.60     14.95     13.66     57.65      1.94     71.63     15.99     37.63     28.49     84.35     21.28     63.00     36.35     -4.21     18.14     27.53     53.12     82.52     24.98     27.96     70.83     60.65     61.55     54.90 
   104    52334.22   2518.28     90.99     47.73           81.77     73.50     71.04     18.95     -1.23     25.43     46.61     54.01     90.86     63.17     99.83     98.34     22.50     99.60     14.23     14.10     58.06      1.92     72.08     15.33     36.31     28.49     84.32     20.99     63.00     35.11     -4.05     18.67     27.35     52.83     82.53     24.57     28.31     70.92     60.58     61.30     54.74 
   105    52336.16   2516.34     90.99     47.83           82.02     73.65     71.12     18.76     -1.43     25.92     46.86     53.75     90.76     63.02     99.88     98.33     23.62     99.60     14.67     14.03     58.04      2.10     72.00     15.94     36.15     28.51     84.45     21.00     63.00     34.36     -2.98     19.87     27.57     52.72     82.52     24.66     27.81     71.02     60.62     61.32     54.66 
