constructTestCases(): generating 37 specified cases ...  DONE
Procedure evaluateBatch()
Oracle probabilites : disabled
MABsolver_config: algorithms: VoterUCBT , CP HenkyPenky , CPT Davor , Reset AllZero
MABsolver_config: params: types:  Linear  Linear  Linear  Direct  Direct  
MABsolver_config: params: numInputs:  2  2  1  0  0  
MABsolver_config: params: weights:  [  1.100000  -0.400000  -0.400000  ]  [  0.300000  0.000000  0.000000  ]  [  0.000000  1.000000  ]  [  43.000000  ]  [  1.000000  ]  
BanditTestBatch: casesIDs:  0  1  2  3  4  5  6  7  8  9  10  11  12  13  14  15  16  17  18  19  20  21  22  23  24  25  26  27  28  29  30  31  32  33  34  35  36  
BanditTestBatch: numCases: 37
BanditTestBatch: maxim sum reward: 54852.5
BanditTestBatch: random reward: 47776.5
Total repeats: 1000

           Batch performances                            By-cases performance as: Random-normalized optimality [%]

repeat     SumRew    Regret    Opt[%]  RNopt[%]          case01    case02    case03    case04    case05    case06    case07    case08    case09    case10    case11    case12    case13    case14    case15    case16    case17    case18    case19    case20    case21    case22    case23    case24    case25    case26    case27    case28    case29    case30    case31    case32    case33    case34    case35    case36    case37 
   295    52830.01   2022.49     92.05     55.13           86.00     75.03     72.43     28.54     14.39     49.17     48.24     63.10     84.25     58.65     98.78     95.37     36.34     99.16     34.44     15.98     67.25     23.05     69.29     17.84     43.24     75.11     89.41     21.77     91.05     37.48     16.10     47.72     41.44     52.37     85.91     13.47     28.22     78.02     71.02     60.72     49.55 
   296    52830.12   2022.38     92.05     55.09           85.91     75.13     72.45     28.41     14.60     49.09     48.23     63.09     84.18     58.63     98.79     95.35     35.74     99.16     34.59     15.77     67.14     23.24     69.23     17.77     42.84     75.10     89.41     21.51     91.06     37.56     15.77     47.82     41.44     52.42     85.92     13.42     28.23     78.07     71.07     60.70     49.49 
   297    52830.40   2022.10     92.06     55.16           85.93     75.10     72.41     28.45     14.59     49.07     48.19     63.09     84.13     58.61     98.78     95.35     36.70     99.16     34.81     16.09     67.11     23.57     69.60     17.67     43.49     75.08     89.45     21.35     91.06     37.54     16.13     47.38     41.37     52.36     85.94     13.51     28.49     78.09     71.09     60.72     49.44 
   298    52830.76   2021.74     92.06     55.24           85.84     75.06     72.49     28.54     14.99     49.11     48.13     63.02     84.11     58.69     98.77     95.34     37.79     99.16     35.10     16.33     67.00     23.29     70.54     17.56     43.76     75.06     89.45     21.45     91.06     37.52     16.01     47.34     41.56     52.29     85.94     13.32     28.74     78.13     71.09     60.70     49.46 
   299    52830.70   2021.80     92.06     55.20           85.95     75.17     72.45     28.66     14.92     49.09     48.16     63.01     84.06     58.57     98.77     95.33     36.19     99.16     35.12     16.30     66.98     23.34     70.42     17.49     44.00     75.06     89.44     21.34     91.06     37.50     16.19     47.46     41.67     52.23     85.95     13.44     28.65     78.11     71.08     60.72     49.48 
   300    52831.36   2021.14     92.06     55.20           85.98     75.16     72.55     28.63     15.17     49.21     48.21     62.99     84.11     58.58     98.77     95.29     35.47     99.16     35.13     16.44     67.07     23.60     70.28     17.83     43.44     75.06     89.41     21.27     91.06     37.48     16.27     47.33     41.76     52.14     85.95     13.52     28.55     78.13     71.09     60.73     49.48 
   301    52831.43   2021.07     92.06     55.18           86.05     75.11     72.67     28.65     14.95     49.06     48.22     62.94     84.11     58.59     98.77     95.28     36.08     99.16     35.02     16.37     67.20     23.19     70.24     17.89     42.75     75.08     89.41     21.25     91.06     37.49     16.71     46.98     41.86     52.13     85.96     13.42     28.38     78.11     71.12     60.73     49.52 
   302    52831.25   2021.25     92.06     55.19           85.99     75.00     72.63     28.60     15.03     49.16     48.22     62.97     84.19     58.48     98.79     95.24     35.96     99.16     35.17     16.29     67.21     23.18     70.48     17.97     42.99     75.09     89.41     21.19     91.07     37.43     16.87     47.33     41.56     52.07     85.98     13.35     28.50     78.15     71.11     60.69     49.49 
   303    52831.40   2021.10     92.05     55.20           86.03     74.93     72.55     28.66     14.87     49.10     48.23     63.01     84.24     58.53     98.79     95.21     35.78     99.16     35.18     15.86     67.33     23.04     70.83     18.18     43.10     75.08     89.42     21.12     91.07     37.37     17.10     47.56     41.54     52.05     85.99     13.38     28.55     78.13     71.07     60.75     49.50 
   304    52831.27   2021.23     92.05     55.22           85.94     75.03     72.60     28.57     14.86     49.16     48.31     63.05     84.23     58.54     98.78     95.15     37.83     99.16     35.33     15.83     67.12     22.70     71.24     18.32     42.66     75.08     89.40     21.00     91.07     37.48     16.74     47.07     41.57     52.08     85.97     13.30     28.46     78.09     71.13     60.77     49.46 
   305    52832.07   2020.43     92.05     55.24           85.88     75.03     72.58     28.46     14.64     49.21     48.33     62.95     84.21     58.64     98.79     95.18     38.30     99.16     35.08     15.98     67.24     22.69     71.34     18.69     42.16     75.08     89.42     21.03     91.07     37.59     16.95     47.10     41.69     52.07     85.98     13.21     28.48     78.13     71.11     60.78     49.50 
   306    52831.70   2020.80     92.05     55.30           85.76     75.00     72.64     28.54     14.78     49.33     48.38     62.93     84.23     58.52     98.79     95.22     40.26     99.16     34.90     16.21     67.32     22.16     71.69     18.68     42.48     75.08     89.43     21.08     91.07     37.59     17.11     47.00     41.56     52.11     85.99     13.12     28.51     78.09     71.12     60.76     49.51 
   307    52831.87   2020.63     92.06     55.31           85.62     75.14     72.67     28.67     14.88     49.35     48.39     62.91     84.25     58.64     98.79     95.24     40.20     99.16     35.18     16.35     67.30     22.35     72.19     18.69     41.79     75.08     89.42     21.31     91.07     37.46     16.48     47.19     41.49     52.10     86.01     13.04     28.76     78.13     71.09     60.76     49.42 
   308    52832.60   2019.90     92.06     55.33           85.61     75.12     72.84     28.61     14.66     49.55     48.41     62.89     84.28     58.77     98.79     95.28     39.74     99.16     35.13     16.62     67.42     22.21     72.73     18.81     41.79     75.07     89.44     21.18     91.07     37.39     17.14     46.83     41.61     52.16     86.03     12.92     28.71     78.15     71.11     60.75     49.38 
   309    52834.11   2018.39     92.07     55.35           85.50     75.14     72.86     28.80     14.64     49.65     48.51     62.92     84.25     58.82     98.82     95.24     39.74     99.16     35.40     16.33     67.46     22.33     72.70     18.42     42.06     75.07     89.44     21.14     91.07     37.32     17.07     46.85     41.46     52.14     86.04     13.11     28.97     78.15     71.17     60.80     49.42 
   310    52833.30   2019.20     92.06     55.28           85.52     75.05     73.03     28.48     14.52     49.72     48.53     62.91     84.19     58.82     98.81     95.20     39.42     99.16     35.35     16.13     67.40     22.00     72.94     18.49     41.63     75.06     89.44     21.22     91.07     37.38     16.90     46.37     41.40     52.10     86.05     13.00     28.65     78.12     71.20     60.78     49.38 
   311    52833.87   2018.63     92.06     55.26           85.47     75.17     73.12     28.51     14.27     49.70     48.65     62.96     84.13     58.80     98.81     95.22     39.04     99.16     35.05     16.61     67.41     21.67     72.99     18.08     41.68     75.06     89.47     21.15     91.07     37.40     16.94     46.25     41.50     52.13     86.04     13.14     28.57     78.10     71.22     60.80     49.41 
   312    52833.39   2019.11     92.05     55.20           85.48     75.16     73.06     28.71     14.12     49.78     48.56     62.96     84.11     58.74     98.80     95.22     38.21     99.16     34.74     16.54     67.41     21.73     72.44     18.04     41.54     75.06     89.44     21.21     91.07     37.32     16.70     46.35     41.58     52.30     86.05     13.06     28.44     78.09     71.25     60.80     49.33 
   313    52834.44   2018.06     92.06     55.20           85.64     75.17     73.05     28.80     13.77     49.82     48.48     63.02     84.08     58.79     98.79     95.22     36.74     99.16     34.95     16.55     67.44     21.98     72.30     17.62     41.93     75.06     89.47     21.07     91.07     37.31     17.09     46.50     41.58     52.25     86.05     13.22     28.74     78.10     71.28     60.79     49.40 
   314    52834.84   2017.66     92.06     55.18           85.63     75.14     73.06     28.70     13.87     49.93     48.47     63.06     84.04     58.79     98.79     95.27     36.88     99.16     34.97     16.43     67.54     21.85     72.06     17.46     41.35     75.08     89.50     21.07     91.07     37.23     17.27     46.48     41.48     52.20     86.05     13.38     28.71     78.14     71.29     60.74     49.36 
   315    52835.16   2017.34     92.06     55.18           85.59     75.13     72.99     28.83     13.76     50.02     48.46     63.11     84.11     58.78     98.79     95.29     37.33     99.16     35.17     16.28     67.54     21.40     71.87     17.21     42.30     75.09     89.51     21.26     91.07     37.33     16.88     46.41     41.45     52.21     86.06     13.28     28.62     78.18     71.24     60.74     49.38 
   316    52835.55   2016.95     92.06     55.22           85.57     75.21     72.84     28.97     13.63     50.01     48.57     63.08     84.11     58.71     98.79     95.30     38.10     99.16     35.32     16.54     67.66     21.39     71.67     17.27     42.18     75.09     89.52     21.15     91.07     37.39     17.16     46.40     41.55     52.22     86.07     13.41     28.47     78.17     71.20     60.75     49.47 
   317    52834.97   2017.53     92.06     55.23           85.64     75.21     72.73     29.20     13.62     49.84     48.57     63.12     84.08     58.74     98.80     95.33     37.79     99.16     35.39     16.38     67.65     21.58     71.72     17.54     42.74     75.09     89.51     21.13     91.07     37.38     16.93     46.35     41.68     52.21     86.02     13.48     28.37     78.15     71.16     60.81     49.45 
   318    52835.13   2017.37     92.06     55.23           85.71     75.21     72.65     29.17     13.57     49.94     48.48     63.12     84.06     58.71     98.81     95.34     37.42     99.16     35.22     16.48     67.78     21.32     72.43     17.27     43.17     75.11     89.53     20.96     91.07     37.45     16.65     46.48     41.87     52.10     86.03     13.39     28.40     78.19     71.13     60.84     49.44 
   319    52834.47   2018.03     92.05     55.20           85.71     75.26     72.48     29.15     13.69     49.77     48.49     63.14     84.12     58.66     98.83     95.34     37.24     99.16     35.30     16.32     67.75     21.44     72.28     17.41     43.05     75.11     89.51     20.96     91.08     37.50     16.16     46.34     41.79     52.03     86.05     13.28     28.50     78.14     71.17     60.87     49.38 
   320    52834.79   2017.71     92.05     55.22           85.67     75.27     72.51     29.17     13.89     49.72     48.57     63.17     84.07     58.58     98.82     95.39     37.69     99.16     35.56     16.29     67.71     21.19     72.34     17.63     42.82     75.10     89.50     21.08     91.08     37.49     16.27     46.42     41.74     52.04     86.05     13.27     28.31     78.18     71.19     60.87     49.31 
   321    52835.64   2016.86     92.05     55.22           85.84     75.26     72.34     29.02     13.93     49.82     48.60     63.20     84.07     58.54     98.83     95.40     37.07     99.16     35.33     16.43     67.73     21.18     72.37     18.04     42.88     75.10     89.54     20.88     91.08     37.53     16.49     46.53     41.90     52.10     86.06     13.14     28.25     78.17     71.22     60.89     49.33 
   322    52835.48   2017.02     92.05     55.18           85.83     75.34     72.42     28.93     13.87     49.90     48.53     63.19     84.16     58.55     98.83     95.42     36.58     99.16     35.59     16.27     67.71     20.81     71.81     18.12     42.43     75.10     89.54     20.81     91.08     37.40     16.69     46.60     41.81     52.18     86.06     13.03     28.30     78.20     71.20     60.83     49.34 
